Date,Full_Capacity_mcft_CHEMBARAMBAKKAM,Full_Capacity_mcft_CHOLAVARAM,Full_Capacity_mcft_KANNANKOTTAI_THERVOY_KANDIGAI,Full_Capacity_mcft_POONDI,Full_Capacity_mcft_PUZHAL,Full_Capacity_mcft_VEERANAM,Inflow_cusecs_CHEMBARAMBAKKAM,Inflow_cusecs_CHOLAVARAM,Inflow_cusecs_KANNANKOTTAI_THERVOY_KANDIGAI,Inflow_cusecs_POONDI,Inflow_cusecs_PUZHAL,Inflow_cusecs_VEERANAM,Level_ft_CHEMBARAMBAKKAM,Level_ft_CHOLAVARAM,Level_ft_KANNANKOTTAI_THERVOY_KANDIGAI,Level_ft_POONDI,Level_ft_PUZHAL,Level_ft_VEERANAM,Outflow_cusecs_CHEMBARAMBAKKAM,Outflow_cusecs_CHOLAVARAM,Outflow_cusecs_KANNANKOTTAI_THERVOY_KANDIGAI,Outflow_cusecs_POONDI,Outflow_cusecs_PUZHAL,Outflow_cusecs_VEERANAM,Rainfall_mm_CHEMBARAMBAKKAM,Rainfall_mm_CHOLAVARAM,Rainfall_mm_KANNANKOTTAI_THERVOY_KANDIGAI,Rainfall_mm_POONDI,Rainfall_mm_PUZHAL,Rainfall_mm_VEERANAM,Storage_mcft_CHEMBARAMBAKKAM,Storage_mcft_CHOLAVARAM,Storage_mcft_KANNANKOTTAI_THERVOY_KANDIGAI,Storage_mcft_POONDI,Storage_mcft_PUZHAL,Storage_mcft_VEERANAM,Storage_Level_pct_CHEMBARAMBAKKAM,Storage_Level_pct_CHOLAVARAM,Storage_Level_pct_KANNANKOTTAI_THERVOY_KANDIGAI,Storage_Level_pct_POONDI,Storage_Level_pct_PUZHAL,Storage_Level_pct_VEERANAM,Storage_as_on_same_day_last_year_mcft_CHEMBARAMBAKKAM,Storage_as_on_same_day_last_year_mcft_CHOLAVARAM,Storage_as_on_same_day_last_year_mcft_KANNANKOTTAI_THERVOY_KANDIGAI,Storage_as_on_same_day_last_year_mcft_POONDI,Storage_as_on_same_day_last_year_mcft_PUZHAL,Storage_as_on_same_day_last_year_mcft_VEERANAM,Full_Capacity_mcft_TOTAL,Level_ft_TOTAL,Storage_mcft_TOTAL,Storage_Level_pct_TOTAL,Inflow_cusecs_TOTAL,Outflow_cusecs_TOTAL,Rainfall_mm_TOTAL,Storage_as_on_same_day_last_year_mcft_TOTAL,Rainfall_mm_day,temperature_mean_celsius,relative_humidity_mean_percent,evapotranspiration_mm_day,daily_average_water_level,Population,Per_Capita_Consumption_LPCD,Season_Factor,Random_Fluctuation,Total_Consumption_MLD,ENSO_Index,IOD_Index,ENSO_3m,IOD_3m,Water_Security_Index,Crisis_Target,Realistic_Population,Month,Season_Multiplier,Crisis_Behavior,Temp_Factor,Realistic_Total_Consumption_MLD,Historical_Crisis,Crisis_Severity_Historical,Crisis_Target_V2,Water_Stress_Duration_Days,Days_Supply_Remaining,Consecutive_Dry_Days,Heat_Wave_Risk,Critical_Reservoirs_Count,Reservoir_Risk_Diversity,Pre_Monsoon_Risk,Monsoon_Failure_Risk
2016-10-11,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,74.91891891891892,23.78048780487805,75.0,60.78947368421053,40.0,14.376576576576577,72.07,48.07,101.83,123.58,33.43,45.75,151.0,14.583333333333332,15.0,104.0,140.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,842.0,90.0,204.0,142.0,617.0,98.23,23.1,8.33,40.8,4.39,18.7,6.71,249.0,8.791907514450868,210.0,82.0,67.0,523.4,13222.0,,1691.0,12.79,40.0,395.0,0.0,398.0,1.0728571428571378,29.635664,72.9459,4.943100328571428,-6.050890000000001,8000000.0,133.3,1.0,1.015,834.9841022412121,-0.74,-0.372,-0.5707777777777777,-0.4956666666666666,0.2564514822985893,3,8119999.999999999,10,1.0,0.7,1.0658916,834.9841022412121,0,0,1,93,57.35452251313248,0,0.0,4,13.759396425715773,0,0
2016-10-12,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,77.8108108108108,23.21951219512195,75.0,63.21052631578947,25.0,14.504504504504505,72.0,48.03,101.83,123.46,33.32,45.75,151.0,14.666666666666666,15.0,81.0,140.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,829.0,89.0,204.0,135.0,607.0,98.23,22.74,8.23,40.8,4.18,18.39,6.71,249.0,8.846820809248555,210.0,82.0,64.0,523.4,13222.0,,1660.0,12.55,25.0,372.0,0.0,395.0,1.199999999999995,29.210669,73.24844,4.886436114285714,-6.050890000000001,8000000.0,133.3,1.0,0.994,854.6640442153086,-0.74,-0.372,-0.5737777777777777,-0.4913777777777777,0.2556277784040659,3,8119999.999999999,10,1.0,0.7,1.055266725,854.6640442153086,0,0,1,94,55.00661530536576,0,0.0,4,13.77184579737468,0,0
2016-10-13,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,80.70270270270271,22.65853658536585,75.0,65.63157894736842,20.0,14.63243243243243,71.9,47.99,101.83,123.37,33.21,45.75,151.0,14.75,15.0,71.0,140.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,816.0,88.0,204.0,129.0,597.0,98.23,22.39,8.14,40.8,3.99,18.09,6.71,245.0,8.901734104046243,210.0,81.0,59.0,523.4,13222.0,,1630.0,12.33,20.0,362.0,0.0,385.0,1.197142857142852,28.656502,74.315704,4.954997328571429,-6.050890000000001,8000000.0,133.3,1.0,0.994,826.1252412237246,-0.74,-0.372,-0.5767777777777777,-0.4870888888888889,0.2542738670217226,3,8119999.999999999,10,1.0,0.7,1.04141255,826.1252412237246,0,0,1,95,55.87840232355414,0,0.0,4,13.782125622220493,0,0
2016-10-14,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,83.5945945945946,22.09756097560976,75.0,68.05263157894737,20.0,14.76036036036036,71.81,47.95,101.83,123.26,33.1,45.75,151.0,14.833333333333332,15.0,71.0,140.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,803.0,87.0,204.0,123.0,587.0,98.23,22.03,8.05,40.8,3.81,17.79,6.71,241.0,8.95664739884393,210.0,81.0,56.0,523.4,13222.0,,1600.0,12.1,20.0,362.0,0.0,378.0,1.1814285714285664,28.191916,73.25406,4.908838971428572,-6.050890000000001,8000000.0,133.3,1.0,0.975,783.830803981677,-0.74,-0.372,-0.5797777777777777,-0.4828,0.2545285183643067,3,8119999.999999999,10,1.0,0.7,1.0297979,783.830803981677,0,0,1,96,57.809594419896854,0,0.0,4,13.791386321420578,0,0
2016-10-15,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,86.48648648648648,21.536585365853657,75.0,70.47368421052632,12.0,14.888288288288289,71.71,47.91,101.83,123.15,32.98,45.75,151.0,14.916666666666666,15.0,69.0,140.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,790.0,86.0,204.0,117.0,576.0,98.23,21.67,7.96,40.8,3.62,17.45,6.71,237.0,9.011560693641618,210.0,80.0,51.0,523.4,13222.0,,1569.0,11.87,12.0,360.0,0.0,368.0,1.1628571428571377,28.0065,70.5804,4.908127014285715,-6.050890000000001,8000000.0,133.3,1.0,1.009,760.5347945597192,-0.74,-0.372,-0.5827777777777777,-0.478511111111111,0.2539432620559983,3,8119999.999999999,10,1.0,0.7,1.0251625,760.5347945597192,0,0,1,97,58.42599564317578,0,0.0,4,13.803532035919888,0,0
2016-10-16,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,89.37837837837839,20.97560975609756,75.0,72.89473684210526,23.0,15.016216216216216,71.61,47.82,101.83,123.03,32.87,45.75,151.0,15.0,15.0,69.0,140.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,777.0,84.0,204.0,111.0,566.0,98.23,21.32,7.77,40.8,3.44,17.15,6.71,233.0,9.066473988439306,210.0,80.0,48.0,523.4,13222.0,,1538.0,11.63,23.0,375.0,0.0,361.0,0.8057142857142806,27.906496,70.64343,4.903477442857144,-6.050890000000001,8000000.0,133.3,1.0,1.012,845.311527104377,-0.74,-0.372,-0.5857777777777777,-0.4742222222222222,0.2521674625271012,3,8119999.999999999,10,1.0,0.7,1.0226624,845.311527104377,0,0,1,98,51.52782510476264,1,0.0,4,13.829096017696408,0,0
2016-10-17,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,92.27027027027027,20.414634146341463,75.0,75.31578947368422,23.0,15.144144144144144,71.51,47.74,101.83,122.91,32.76,45.75,151.0,15.0,15.0,69.0,140.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,764.0,82.0,204.0,105.0,556.0,98.23,20.96,7.59,40.8,3.25,16.85,6.71,229.0,9.121387283236997,210.0,79.0,43.0,523.4,13222.0,,1507.0,11.4,23.0,375.0,0.0,351.0,0.3385714285714235,27.923166,69.23188,4.9796237,-6.050890000000001,8000000.0,133.3,1.0,1.011,786.4442371190565,-0.74,-0.372,-0.5887777777777778,-0.4699333333333333,0.2496000637589999,3,8119999.999999999,10,1.0,0.7,1.02307915,786.4442371190565,0,0,1,99,54.268470890302446,2,0.0,4,13.856078329262816,0,0
2016-10-18,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,95.16216216216216,19.853658536585364,75.0,77.73684210526315,23.0,15.27207207207207,71.41,47.66,101.83,122.79,32.65,45.75,151.0,15.0,15.0,69.0,140.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,751.0,80.0,204.0,99.0,546.0,98.23,20.6,7.4,40.8,3.06,16.55,6.71,225.0,9.176300578034684,210.0,79.0,40.0,523.4,13222.0,,1476.0,11.16,23.0,375.0,0.0,344.0,0.2185714285714235,28.127329,69.63671,5.014707814285714,-6.050890000000001,8000000.0,133.3,1.0,1.01,789.2958080516216,-0.74,-0.372,-0.5917777777777776,-0.4656444444444443,0.2485791238049364,3,8119999.999999999,10,1.0,0.7,1.028183225,789.2958080516216,0,0,1,100,52.9601038526555,3,0.0,4,13.885828267217862,0,0
2016-10-19,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,98.05405405405406,19.292682926829265,75.0,80.15789473684211,23.0,15.4,71.31,47.57,101.83,122.65,32.53,45.75,151.0,15.0,15.0,69.0,140.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,738.0,78.0,204.0,93.0,536.0,98.23,20.25,7.22,40.8,2.88,16.24,6.71,221.0,9.23121387283237,210.0,77.0,34.0,523.4,13222.0,,1445.0,10.93,38.4,375.0,0.0,332.0,0.0414285714285663,28.314833,70.79448,5.063564814285714,-6.050890000000001,8000000.0,133.3,1.0,1.005,791.989479241498,-0.74,-0.372,-0.5947777777777777,-0.4613555555555555,0.2468975667329615,3,8119999.999999999,10,1.0,0.7,1.032870825,791.989479241498,0,0,1,101,51.67145626663104,4,0.0,4,13.914634981438306,0,0
2016-10-20,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,100.94594594594597,18.73170731707317,75.0,82.57894736842105,23.0,80.1,71.21,47.49,101.83,122.5,32.42,45.75,151.0,15.0,15.0,69.0,140.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,725.0,76.0,204.0,87.0,526.0,98.23,19.89,7.03,40.8,2.69,15.94,6.71,217.0,9.286127167630058,210.0,77.0,30.0,523.4,13222.0,,1414.0,10.69,103.1,375.0,0.0,324.0,0.0,28.352331,67.25692,5.0482200285714285,-6.050890000000001,8000000.0,133.3,1.0,0.996,797.9965566192932,-0.74,-0.372,-0.5977777777777777,-0.4570666666666666,0.2460932103274568,3,8119999.999999999,10,1.0,0.7,1.033808275,797.9965566192932,0,0,1,102,50.18231117558736,5,0.0,5,13.947445644274795,0,0
2016-10-21,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,103.83783783783784,18.17073170731707,75.0,85.0,23.0,103.64,71.11,47.4,101.83,122.58,32.3,45.75,151.0,15.0,15.0,80.0,140.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,712.0,74.0,204.0,90.0,516.0,98.23,19.53,6.85,40.8,2.79,15.64,6.71,213.0,9.341040462427744,210.0,76.0,25.0,523.4,13222.0,,1392.0,10.53,211.64,386.0,0.0,314.0,0.0,28.633585,65.86245,5.019512371428571,-6.050890000000001,8000000.0,133.3,1.0,0.999,795.2189538242817,-0.74,-0.372,-0.6007777777777777,-0.4527777777777778,0.2448141397451453,3,8119999.999999999,10,1.0,0.7,1.040839625,795.2189538242817,0,0,1,103,49.5740932600447,6,0.0,5,13.92769997762253,0,0
2016-10-22,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,106.72972972972974,17.609756097560975,75.0,85.0,18.0,165.9,71.01,47.36,101.83,122.7,32.17,45.75,151.0,8.0,15.0,55.0,140.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,699.0,73.0,204.0,95.0,505.0,98.23,19.18,6.75,40.8,2.94,15.3,6.71,209.0,9.395953757225431,210.0,76.0,21.0,523.4,13222.0,,1372.0,10.38,268.9,354.0,0.0,306.0,0.0014285714285663,28.046087,65.56982,4.924557985714286,-6.050890000000001,8000000.0,133.3,1.0,1.004,773.8564350715496,-0.74,-0.372,-0.6037777777777777,-0.4484888888888889,0.2443005533076604,3,8119999.999999999,10,1.0,0.7,1.026152175,773.8564350715496,0,0,1,104,50.21066572387475,7,0.0,5,13.892171896431458,0,0
2016-10-23,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,109.62162162162164,17.048780487804876,75.0,265.0,18.0,240.83,70.91,47.32,101.83,123.05,32.04,45.75,151.0,5.0,15.0,68.0,140.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,686.0,72.0,204.0,162.0,494.0,98.23,18.82,6.66,40.8,5.01,14.97,6.71,205.0,9.45086705202312,210.0,75.0,17.0,523.4,13222.0,,1414.0,10.69,523.83,364.0,0.0,297.0,0.0028571428571377,28.079416,61.03189,5.023452371428571,-6.050890000000001,8000000.0,133.3,1.0,1.001,775.1184607739931,-0.74,-0.372,-0.6067777777777777,-0.4441999999999999,0.2432910268358065,3,8119999.999999999,10,1.0,0.7,1.0269854,775.1184607739931,0,0,1,105,51.663472754064,8,0.0,5,13.541365883839044,0,0
2016-10-24,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,112.51351351351352,16.487804878048777,75.0,325.0,20.0,332.54,70.8,47.32,101.83,123.45,31.92,45.75,151.0,5.0,15.0,70.0,140.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,673.0,72.0,204.0,134.0,484.0,98.23,18.46,6.66,40.8,4.15,14.67,6.71,205.0,9.50578034682081,210.0,75.0,14.0,523.4,13222.0,,1363.0,10.31,677.54,366.0,0.0,294.0,0.0028571428571377,27.902334,59.4592,5.010964828571429,-6.050890000000001,8000000.0,133.3,1.0,1.014,783.8789287591437,-0.74,-0.372,-0.6097777777777778,-0.4399111111111112,0.2421388819810894,3,8119999.999999999,10,1.0,0.7,1.02255835,783.8789287591437,0,0,1,106,49.24352484704089,9,0.0,5,13.662886103114035,0,0
2016-10-25,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,115.40540540540542,15.926829268292682,75.0,430.0,25.0,329.53,70.7,47.32,101.83,123.9,31.79,45.75,151.0,5.636363636363637,15.0,95.0,140.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,660.0,72.0,204.0,163.0,474.0,98.23,18.11,6.66,40.8,5.04,14.36,6.71,201.0,9.560693641618498,210.0,73.0,10.0,523.4,13222.0,,1369.0,10.35,784.53,386.0,0.0,284.0,0.0028571428571377,27.844,61.896374,5.029808142857143,-6.050890000000001,8000000.0,133.3,1.0,1.007,770.7571714236093,-0.74,-0.372,-0.6127777777777776,-0.4356222222222222,0.2414550007875316,3,8119999.999999999,10,1.0,0.7,1.0211000000000001,770.7571714236093,0,0,1,107,50.30233444112524,10,0.0,5,13.51097775884484,0,0
2016-10-26,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,118.2972972972973,15.365853658536585,75.0,323.0,35.0,297.0,70.59,47.32,101.83,124.12,31.68,45.75,151.0,6.2727272727272725,15.0,144.0,140.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,647.0,72.0,204.0,179.0,465.0,98.23,17.75,6.66,40.8,5.54,14.09,6.71,197.0,9.615606936416183,210.0,73.0,7.0,523.4,13222.0,,1363.0,10.31,655.0,435.0,0.0,277.0,0.0028571428571377,28.07942,60.66328,5.096636757142856,-6.050890000000001,8000000.0,133.3,1.0,1.02,771.1943730093435,-0.74,-0.372,-0.6157777777777778,-0.4313333333333333,0.2397586279852381,3,8119999.999999999,10,1.0,0.7,1.0269854999999999,771.1943730093435,0,0,1,108,50.05347916616169,11,0.0,5,13.426849841517802,0,0
2016-10-27,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,121.1891891891892,14.804878048780488,75.0,288.0,35.0,251.75,70.49,47.32,101.83,124.28,31.57,45.75,151.0,6.909090909090909,15.0,149.0,140.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,634.0,72.0,204.0,191.0,456.0,98.23,17.39,6.66,40.8,5.91,13.82,6.71,193.0,9.670520231213873,210.0,72.0,7.0,523.4,13222.0,,1353.0,10.23,574.75,440.0,0.0,272.0,0.0099999999999949,27.68775,63.073395,4.839065285714286,-6.050890000000001,8000000.0,133.3,1.0,1.017,783.0256227159242,-0.74,-0.372,-0.6187777777777778,-0.4270444444444445,0.2399311269927462,3,8119999.999999999,10,1.0,0.7,1.0171937500000001,783.0256227159242,0,0,1,109,48.93550672142539,12,0.0,5,13.366936447817801,0,0
2016-10-28,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,124.08108108108108,14.243902439024389,75.0,301.0,35.0,255.43,70.38,47.32,101.83,124.42,31.45,45.75,151.0,7.545454545454545,15.0,174.0,140.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,621.0,72.0,204.0,202.0,447.0,98.23,17.04,6.66,40.8,6.25,13.55,6.71,206.0,9.72543352601156,210.0,72.0,6.0,523.4,13222.0,,1342.0,10.15,591.43,465.0,0.0,284.0,0.0785714285714235,26.612753,82.771385,4.637562000000001,-6.050890000000001,8000000.0,133.3,1.0,0.991,754.0984455167512,-0.74,-0.372,-0.6217777777777778,-0.4227555555555555,0.2402065693787681,3,8119999.999999999,10,1.0,0.7,0.990318825,754.0984455167512,0,0,1,110,50.399559007452645,13,0.0,5,13.31597749572545,0,0
2016-10-29,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,126.97297297297298,13.68292682926829,75.0,315.0,35.0,259.12,70.27,47.32,101.83,124.56,31.34,45.75,151.0,8.181818181818182,15.0,188.0,140.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,608.0,72.0,204.0,213.0,438.0,98.23,16.68,6.66,40.8,6.59,13.27,6.71,210.0,9.780346820809248,210.0,71.0,16.0,523.4,13222.0,,1331.0,10.07,609.12,479.0,0.0,297.0,0.3328571428571378,26.269,86.65485,4.3373393857142855,-6.050890000000001,8000000.0,133.3,1.0,0.981,787.3063598363132,-0.74,-0.372,-0.6247777777777778,-0.4184666666666667,0.2427074788760852,3,8119999.999999999,10,1.0,0.7,0.981725,787.3063598363132,0,0,1,111,47.87806198053109,14,0.0,5,13.269356301895984,0,0
2016-10-30,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,129.86486486486487,13.121951219512194,75.0,304.0,35.0,240.83,70.16,47.27,101.83,124.67,31.23,45.75,151.0,8.818181818181818,15.0,188.0,140.0,45.65,0.0,1.0,0.0,0.0,2.0,7.0,595.0,71.0,204.0,223.0,429.0,98.23,16.32,6.57,40.8,6.9,13.0,6.71,210.0,9.835260115606935,210.0,71.0,20.0,523.4,13222.0,,1318.0,9.97,579.83,479.0,10.0,301.0,1.1785714285714235,26.43775,83.47497,3.9577597142857135,-6.050890000000001,8000000.0,133.3,1.0,1.013,497.41858329910673,-0.74,-0.372,-0.6266666666666667,-0.4176666666666667,0.2471844414904672,3,8119999.999999999,10,1.0,0.5,0.98594375,497.41858329910673,0,0,1,112,75.04049008221502,0,0.0,5,13.242102552087413,0,0
2016-10-31,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,132.75675675675677,12.560975609756095,75.0,267.0,35.0,129.13,70.05,47.27,101.83,124.75,31.11,45.75,151.0,9.454545454545451,15.0,198.0,140.0,45.65,0.0,2.0,0.0,0.0,3.0,3.0,582.0,71.0,204.0,229.0,420.0,98.23,15.97,6.57,40.8,7.09,12.73,6.71,221.0,9.890173410404625,210.0,71.0,22.0,523.4,13222.0,,1302.0,9.85,431.13,489.0,8.0,314.0,1.3357142857142803,26.683584,85.061806,3.707232428571429,-6.050890000000001,8000000.0,133.3,1.0,0.989,561.5699838580177,-0.74,-0.372,-0.6285555555555555,-0.4168666666666666,0.2494442423292469,3,8119999.999999999,10,1.0,0.5,0.9920896,561.5699838580177,0,0,1,113,65.66128206136719,0,0.0,5,13.221861316269607,0,0
2016-11-01,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,135.64864864864865,12.0,75.0,214.0,60.0,205.63,69.94,47.32,101.83,124.75,31.01,45.75,151.0,10.09090909090909,15.0,214.0,140.0,45.65,0.0,15.0,0.0,1.0,3.0,12.0,569.0,72.0,204.0,229.0,413.0,98.23,15.61,6.66,40.8,7.09,12.52,6.71,228.0,9.945086705202312,210.0,70.0,25.0,523.4,13222.0,,1283.0,9.7,491.63,505.0,31.0,323.0,1.657142857142852,26.42525,86.08819,3.3666306285714285,-6.050890000000001,8000000.0,133.3,1.0,1.008,504.37751416498355,-0.76,-0.382,-0.6306666666666666,-0.4161777777777778,0.2528614132723576,3,8119999.999999999,11,0.9,0.5,0.98563125,504.37751416498355,0,0,1,114,72.03991596356107,0,0.0,5,13.213237932719846,0,0
2016-11-02,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,138.54054054054055,12.0,75.0,215.0,128.0,251.75,69.83,47.36,101.83,124.75,31.0,45.75,151.0,10.727272727272728,15.0,215.0,140.0,45.65,0.0,4.0,0.0,4.2,8.0,7.0,556.0,73.0,204.0,229.0,412.0,98.23,15.25,6.75,40.8,7.09,12.48,6.71,239.0,10.0,210.0,71.0,35.0,523.4,13222.0,,1270.0,9.61,606.75,506.0,23.2,355.0,2.625714285714281,26.946083,83.77081,3.1317376142857145,-6.050890000000001,8000000.0,133.3,1.0,0.994,461.9829610742341,-0.76,-0.382,-0.6327777777777778,-0.4154888888888888,0.2583517151631646,3,8119999.999999999,11,0.9,0.5,0.9986520750000001,461.9829610742341,0,0,1,115,77.85383648821391,0,0.0,5,13.200504030781048,0,0
2016-11-03,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,141.43243243243245,23.0,75.0,392.0,175.0,274.07,69.72,47.45,101.83,124.9,31.04,45.75,149.0,11.363636363636363,15.0,230.0,140.0,45.65,14.0,20.0,0.0,10.0,27.4,6.3,543.0,75.0,204.0,243.0,415.0,98.23,14.9,6.94,40.8,7.52,12.58,6.71,245.0,11.0,210.0,71.0,32.0,523.4,13222.0,,1276.0,9.65,864.07,519.0,77.7,359.0,2.9399999999999946,28.235664,75.19584,3.3849218000000003,-6.050890000000001,8000000.0,133.3,1.0,1.003,503.30052493989837,-0.76,-0.382,-0.634888888888889,-0.4148,0.2586639172431186,3,8119999.999999999,11,0.9,0.5,1.0308916,503.30052493989837,0,0,1,116,71.80018264829384,0,0.0,5,13.123216704248492,0,0
2016-11-04,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,144.32432432432432,35.0,75.0,311.0,335.0,209.06,69.6,47.53,101.83,124.98,31.24,45.75,151.0,12.0,15.0,170.0,140.0,45.65,2.0,6.0,0.0,0.0,1.0,0.0,530.0,77.0,204.0,250.0,430.0,98.23,14.54,7.12,40.8,7.74,13.03,6.71,254.0,15.0,210.0,77.0,40.0,523.4,13222.0,,1287.0,9.73,890.06,473.0,9.0,386.0,2.8857142857142803,27.885666,74.17782,3.571478214285715,-6.050890000000001,8000000.0,133.3,1.0,1.001,498.5937034344672,-0.76,-0.382,-0.637,-0.4141111111111111,0.2580285343573113,3,8119999.999999999,11,0.9,0.5,1.02214165,498.5937034344672,0,0,1,117,73.10280055575828,0,0.0,5,13.063368631405913,0,0
2016-11-05,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,147.21621621621622,23.0,75.0,230.0,255.0,165.9,69.49,47.58,101.83,124.98,31.36,45.75,151.0,12.0,15.0,230.0,140.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,517.0,78.0,204.0,250.0,440.0,98.23,14.18,7.22,40.8,7.74,13.33,6.71,254.0,16.0,210.0,77.0,46.0,523.4,13222.0,,1285.0,9.72,673.9,533.0,0.0,393.0,2.6328571428571377,27.346085,74.41288,3.7999533142857143,-6.050890000000001,8000000.0,133.3,1.0,0.999,476.548445342586,-0.76,-0.382,-0.6391111111111111,-0.4134222222222222,0.2556536179579796,3,8119999.999999999,11,0.9,0.5,1.008652125,476.548445342586,0,0,1,118,76.36569827401543,0,0.0,5,13.046542326098,0,0
2016-11-06,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,150.10810810810813,12.0,75.0,184.0,187.0,72.7,69.38,47.58,101.83,124.94,31.42,45.75,147.0,12.0,15.0,230.0,140.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,504.0,78.0,204.0,246.0,444.0,98.23,13.83,7.22,40.8,7.61,13.45,6.71,252.0,17.0,210.0,76.0,46.0,523.4,13222.0,,1272.0,9.62,455.7,529.0,0.0,391.0,1.7857142857142807,27.256502,77.50781,3.9724261285714286,-6.050890000000001,8000000.0,133.3,1.0,0.991,484.86875819065364,-0.76,-0.382,-0.6412222222222221,-0.4127333333333333,0.252582619249003,3,8119999.999999999,11,0.9,0.5,1.00641255,484.86875819065364,0,0,1,119,74.29595448702294,0,0.0,5,13.063322191030375,0,0
2016-11-07,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,153.0,12.0,75.0,56.0,163.0,28.32,69.26,47.58,101.83,124.77,31.44,45.75,151.0,12.0,15.0,230.0,140.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,491.0,78.0,204.0,231.0,446.0,98.23,13.47,7.22,40.8,7.15,13.52,6.71,248.0,18.0,210.0,76.0,45.0,523.4,13222.0,,1246.0,9.42,412.32,533.0,0.0,387.0,1.6685714285714237,26.875252,71.46209,4.161100214285715,-6.050890000000001,8000000.0,133.3,1.0,1.016,475.36775379284694,-0.76,-0.382,-0.6433333333333333,-0.4120444444444445,0.2504512794455241,3,8119999.999999999,11,0.9,0.5,0.9968813,475.36775379284694,0,0,1,120,74.23190066049152,0,0.0,5,13.121230760361874,0,0
2016-11-08,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,152.48,12.0,75.0,30.0,150.0,8.99,69.14,47.58,101.83,124.58,31.45,45.75,151.0,12.0,15.0,215.0,140.0,45.65,0.0,0.0,0.0,0.0,0.0,0.0,478.0,78.0,204.0,215.0,447.0,98.23,13.11,7.22,40.8,6.65,13.55,6.71,267.0,29.0,210.0,76.0,51.0,523.4,13222.0,,1218.0,9.21,200.99,518.0,0.0,423.0,1.3485714285714236,26.002335,59.87913,4.549568357142857,-6.050890000000001,8000000.0,133.3,1.0,1.006,506.2711010406399,-0.76,-0.382,-0.6454444444444444,-0.4113555555555555,0.2461470277684644,3,8119999.999999999,11,0.9,0.5,0.9750583749999999,506.2711010406399,0,0,1,121,68.13439575085778,0,0.0,5,13.188247293202636,0,0
