Date,Full_Capacity_mcft_CHEMBARAMBAKKAM,Full_Capacity_mcft_CHOLAVARAM,Full_Capacity_mcft_KANNANKOTTAI_THERVOY_KANDIGAI,Full_Capacity_mcft_POONDI,Full_Capacity_mcft_PUZHAL,Full_Capacity_mcft_VEERANAM,Inflow_cusecs_CHEMBARAMBAKKAM,Inflow_cusecs_CHOLAVARAM,Inflow_cusecs_KANNANKOTTAI_THERVOY_KANDIGAI,Inflow_cusecs_POONDI,Inflow_cusecs_PUZHAL,Inflow_cusecs_VEERANAM,Level_ft_CHEMBARAMBAKKAM,Level_ft_CHOLAVARAM,Level_ft_KANNANKOTTAI_THERVOY_KANDIGAI,Level_ft_POONDI,Level_ft_PUZHAL,Level_ft_VEERANAM,Outflow_cusecs_CHEMBARAMBAKKAM,Outflow_cusecs_CHOLAVARAM,Outflow_cusecs_KANNANKOTTAI_THERVOY_KANDIGAI,Outflow_cusecs_POONDI,Outflow_cusecs_PUZHAL,Outflow_cusecs_VEERANAM,Rainfall_mm_CHEMBARAMBAKKAM,Rainfall_mm_CHOLAVARAM,Rainfall_mm_KANNANKOTTAI_THERVOY_KANDIGAI,Rainfall_mm_POONDI,Rainfall_mm_PUZHAL,Rainfall_mm_VEERANAM,Storage_mcft_CHEMBARAMBAKKAM,Storage_mcft_CHOLAVARAM,Storage_mcft_KANNANKOTTAI_THERVOY_KANDIGAI,Storage_mcft_POONDI,Storage_mcft_PUZHAL,Storage_mcft_VEERANAM,Storage_Level_pct_CHEMBARAMBAKKAM,Storage_Level_pct_CHOLAVARAM,Storage_Level_pct_KANNANKOTTAI_THERVOY_KANDIGAI,Storage_Level_pct_POONDI,Storage_Level_pct_PUZHAL,Storage_Level_pct_VEERANAM,Storage_as_on_same_day_last_year_mcft_CHEMBARAMBAKKAM,Storage_as_on_same_day_last_year_mcft_CHOLAVARAM,Storage_as_on_same_day_last_year_mcft_KANNANKOTTAI_THERVOY_KANDIGAI,Storage_as_on_same_day_last_year_mcft_POONDI,Storage_as_on_same_day_last_year_mcft_PUZHAL,Storage_as_on_same_day_last_year_mcft_VEERANAM,Full_Capacity_mcft_TOTAL,Storage_mcft_TOTAL,Storage_Level_pct_TOTAL,Inflow_cusecs_TOTAL,Outflow_cusecs_TOTAL,Rainfall_mm_TOTAL,Storage_as_on_same_day_last_year_mcft_TOTAL,Rainfall_mm_day,temperature_mean_celsius,relative_humidity_mean_percent,evapotranspiration_mm_day,daily_average_water_level,Population,Per_Capita_Consumption_LPCD,Season_Factor,Random_Fluctuation,Total_Consumption_MLD,ENSO_Index,IOD_Index,ENSO_3m,IOD_3m,Water_Security_Index,Crisis_Target,year,month,quarter,day_of_year,is_monsoon,Storage_mcft_TOTAL_lag_7,Storage_mcft_TOTAL_lag_14,Storage_mcft_TOTAL_lag_30,Storage_mcft_TOTAL_lag_90,Rainfall_mm_TOTAL_lag_7,Rainfall_mm_TOTAL_lag_14,Rainfall_mm_TOTAL_lag_30,Rainfall_mm_TOTAL_lag_90,daily_average_water_level_lag_7,daily_average_water_level_lag_14,daily_average_water_level_lag_30,daily_average_water_level_lag_90,temperature_mean_celsius_lag_7,temperature_mean_celsius_lag_14,temperature_mean_celsius_lag_30,temperature_mean_celsius_lag_90,Total_Consumption_MLD_lag_7,Total_Consumption_MLD_lag_14,Total_Consumption_MLD_lag_30,Total_Consumption_MLD_lag_90,Water_Security_Index_lag_7,Water_Security_Index_lag_14,Water_Security_Index_lag_30,Water_Security_Index_lag_90,Crisis_Target_lag_7,Crisis_Target_lag_14,Crisis_Target_lag_30,Crisis_Target_lag_90,ENSO_Index_lag_7,ENSO_Index_lag_14,ENSO_Index_lag_30,ENSO_Index_lag_90,IOD_Index_lag_7,IOD_Index_lag_14,IOD_Index_lag_30,IOD_Index_lag_90,temperature_mean_celsius_roll_mean_7,temperature_mean_celsius_roll_mean_30,Storage_mcft_TOTAL_roll_mean_7,Storage_mcft_TOTAL_roll_mean_30,daily_average_water_level_roll_mean_7,daily_average_water_level_roll_mean_30,Water_Security_Index_roll_mean_7,Water_Security_Index_roll_mean_30,Rainfall_mm_TOTAL_roll_sum_7,Rainfall_mm_TOTAL_roll_sum_30,ENSO_Index_roll_mean_30,ENSO_Index_roll_mean_90,IOD_Index_roll_mean_30,IOD_Index_roll_mean_90
23-03-2018,3645,1081,500,3231,3300,1465,195.688,47.89655172,75,70,400,35.68,75.13,52.65,101.83,135.4,40.5,45.75,121,20,15,415,110,80.38806931,0,0,0,0,0,0,1306,232,204,1833,1479,98.23,35.83,21.46,40.8,56.73,44.82,6.71,512,4,210,342,606,523.4,13222,4850,36.68,505.68,666,0,1464,2.188571429,28.28908,79.666336,5.306653157,-6.05089,8000000,133.6,1,1.01,1044.167143,-0.8,-0.12,-0.872666667,-0.022977778,0.292510269,2,2018,3,1,82,0,4998,5133,5032,5102,0,0,0,7,-6.05089,-6.05089,-6.05089,-6.05089,26.941168,26.543251,24.549498,24.81825,1033.088571,1033.562857,976.41,1075.17,0.298781227,0.293008635,0.308349509,0.292396122,2,2,2,2,-0.8,-0.8,-0.78,-0.99,-0.12,-0.12,0.215,0.109,27.72896386,26.52804113,4909.857143,5049.666667,-6.05089,-6.05089,0.300121067,0.296584541,25,25,-0.795333333,-0.872666667,-0.041833333,-0.022977778
24-03-2018,3645,1081,500,3231,3300,1465,197.216,48.0137931,75,30,400,52.02,75.07,52.17,101.83,135.35,40.65,45.75,121,200,15,415,110,80.26247525,0,0,0,0,0,0,1296,214,204,1820,1501,98.23,35.56,19.8,40.8,56.33,45.48,6.71,506,3,210,317,614,523.4,13222,4831,36.54,482.02,846,0,1440,0.004285714,27.80575,75.15629,5.3124988,-6.05089,8000000,133.6,1,1,1046.554286,-0.8,-0.12,-0.870555556,-0.025522222,0.285206574,2,2018,3,1,83,0,4973,5125,5045,5085,21,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,27.62867,26.4245,24.639084,25.076586,1034.071429,1033.242857,986.0885714,1070.222857,0.304336978,0.293516661,0.306331299,0.29467611,2,2,2,2,-0.8,-0.8,-0.78,-0.99,-0.12,-0.12,0.215,0.109,27.754261,26.63359667,4889.571429,5042.533333,-6.05089,-6.05089,0.297388153,0.295880384,4,25,-0.796,-0.870555556,-0.053,-0.025522222
25-03-2018,3645,1081,500,3231,3300,1465,198.744,48.13103448,75,30,400,31.93,75.01,51.65,101.83,135.3,40.79,45.75,126,200,15,415,110,80.13688119,0,0,0,0,0,0,1285,196,204,1809,1523,98.23,35.25,18.13,40.8,55.99,46.15,6.71,501,2,210,292,622,523.4,13222,4813,36.4,461.93,851,0,1417,0.001428571,27.516172,74.63426,5.305071043,-6.05089,8000000,133.6,1,1.011,1050.631429,-0.8,-0.12,-0.868444444,-0.028066667,0.28413497,2,2018,3,1,84,0,4948,5109,5054,5069,4,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,27.391165,27.299498,25.686998,25.141167,1036.255714,1033.001429,996.3042857,1066.382857,0.303213557,0.293215095,0.303464072,0.296073326,2,2,2,2,-0.8,-0.8,-0.78,-0.99,-0.12,-0.12,0.215,0.109,27.77211914,26.69456913,4870.285714,5034.5,-6.05089,-6.05089,0.29466264,0.295236081,0,25,-0.796666667,-0.868444444,-0.064166667,-0.028066667
26-03-2018,3645,1081,500,3231,3300,1465,200.272,48.24827586,75,20,400,6.5,74.94,51.11,101.83,135.22,40.94,45.75,125,200,15,414,110,80.01128713,0,0,0,0,0,0,1274,178,204,1790,1545,98.23,34.95,16.47,40.8,55.4,46.82,6.71,495,1,210,269,629,523.4,13222,4787,36.2,426.5,849,0,1394,0.001428571,28.109917,77.98672,5.306762329,-6.05089,8000000,133.6,1,1.002,1056.655714,-0.8,-0.12,-0.866333333,-0.030611111,0.282469388,2,2018,3,1,85,0,4927,5086,5063,5052,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,26.68075,27.889084,25.959915,24.780745,1036.668571,1033.844286,1005.801429,1063.21,0.301503025,0.293731998,0.300874546,0.296804767,2,2,2,2,-0.8,-0.8,-0.78,-0.99,-0.12,-0.12,0.215,0.109,27.97628586,26.76623587,4850.285714,5025.3,-6.05089,-6.05089,0.291943549,0.294622575,0,25,-0.797333333,-0.866333333,-0.075333333,-0.030611111
27-03-2018,3645,1081,500,3231,3300,1465,201.8,48.36551724,75,20.80808081,400,8.352192513,74.87,50.58,101.83,135.15,41.08,45.75,132,200,15,415,110,79.88569307,0,0,0,0,0,0,1262,160,204,1774,1567,98.23,34.62,14.8,40.8,54.91,47.48,6.71,490,1.027210884,210,248,635,523.4,13222,4763,36.02,400,857,0,1373,0.001428571,28.755747,80.08854,5.286849286,-6.05089,8000000,133.6,1,1.011,1063.245714,-0.8,-0.12,-0.864222222,-0.033155556,0.280866559,2,2018,3,1,86,0,4909,5061,5073,5036,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,27.491165,28.001585,25.8495,24.959917,1035.708571,1035.985714,1015.942857,1063.762857,0.30088423,0.29322981,0.297840587,0.294603151,2,2,2,2,-0.8,-0.8,-0.78,-0.99,-0.12,-0.12,0.215,0.109,28.15694043,26.86311077,4829.428571,5014.966667,-6.05089,-6.05089,0.289083882,0.294056774,0,25,-0.798,-0.864222222,-0.0865,-0.033155556
28-03-2018,3645,1081,500,3231,3300,1465,203.328,48.48275862,75,21.61616162,400,10.20438503,74.8,49.99,101.83,135,41.24,45.75,132,200,15,415,110,79.76009901,0,0,0,0,0,0,1251,142,204,1739,1589,98.23,34.32,13.14,40.8,53.82,48.15,6.71,485,1.054421769,210,225,641,523.4,13222,4721,35.71,400,857,0,1351,0.001428571,28.984919,78.94268,5.345713943,-6.05089,8000000,133.6,1,1,1067.3,-0.8,-0.12,-0.862111111,-0.0357,0.279033327,2,2018,3,1,87,0,4892,5041,5083,5019,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,28.134916,27.912,25.680748,25.064081,1037.981429,1035.864286,1021.277143,1064.22,0.300138497,0.293021332,0.296088772,0.29413786,2,2,2,2,-0.8,-0.8,-0.78,-0.99,-0.12,-0.12,0.215,0.109,28.27836943,26.9732498,4805,5002.9,-6.05089,-6.05089,0.286068857,0.293488259,0,25,-0.798666667,-0.862111111,-0.097666667,-0.0357
29-03-2018,3645,1081,500,3231,3300,1465,204.856,48.6,75,22.42424242,376,12.05657754,74.73,49.51,101.83,134.85,41.36,45.75,131,170,15,412,110,79.63450495,0,0,0,0,0,0,1239,128,204,1705,1611,98.23,33.99,11.84,40.8,52.77,48.82,6.71,480,1.081632653,210,204,645,523.4,13222,4683,35.42,376,823,0,1329,0.001428571,28.824503,80.2868,5.372701457,-6.05089,8000000,133.6,1,1.005,1073.107143,-0.8,-0.12,-0.86,-0.038244444,0.277092498,2,2018,3,1,88,0,4870,5023,5086,5002,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,28.487001,28.130747,25.341166,24.5995,1041.6,1034.531429,1021.282857,1066.105714,0.298260915,0.293865531,0.296024708,0.293895002,2,2,2,2,-0.8,-0.8,-0.78,-0.99,-0.12,-0.12,0.215,0.109,28.326584,27.08936103,4778.285714,4989.466667,-6.05089,-6.05089,0.283044798,0.292857186,0,25,-0.799333333,-0.86,-0.108833333,-0.038244444
30-03-2018,3645,1081,500,3231,3300,1465,206.384,48.71724138,75,23.23232323,360,13.90877005,74.66,49.06,101.83,134.72,41.48,45.75,124,150,15,411,110,79.50891089,0,0,0,0,0,0,1228,115,204,1675,1629,98.23,33.69,10.64,40.8,51.84,49.36,6.71,475,1.108843537,210,185,647,523.4,13222,4647,35.15,360,795,0,1307,0,28.799498,79.95712,5.359004929,-6.05089,8000000,133.6,1,1.002,1077.547143,-0.8,-0.12,-0.857888889,-0.040788889,0.275806372,2,2018,3,1,89,0,4850,4998,5094,4986,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,28.28908,26.941168,25.878668,24.853666,1044.167143,1033.088571,1022.505714,1068.834286,0.292510269,0.298781227,0.295572419,0.293159324,2,2,2,2,-0.8,-0.8,-0.78,-0.99,-0.12,-0.12,0.215,0.109,28.39950086,27.18672203,4749.285714,4974.566667,-6.05089,-6.05089,0.280658527,0.292198318,0,25,-0.8,-0.857888889,-0.12,-0.040788889
31-03-2018,3645,1081,500,3231,3300,1465,207.912,48.83448276,75,24.04040404,360,15.76096257,74.61,48.71,101.83,134.58,41.58,45.75,86,120,15,412,110,79.38331683,0,0,0,0,0,0,1220,106,204,1644,1645,98.23,33.47,9.81,40.8,50.88,49.85,6.71,469,1.136054422,210,170,647,523.4,13222,4615,34.9,360,728,0,1286,0.004285714,28.578667,82.525505,5.311000286,-6.05089,8000000,133.6,1,0.982,1079.017143,-0.8,-0.12,-0.855777778,-0.043333333,0.275534369,2,2018,3,1,90,0,4831,4973,5110,4969,0,21,0,0,-6.05089,-6.05089,-6.05089,-6.05089,27.80575,27.62867,25.991163,25.014084,1046.554286,1034.071429,1024.075714,1074.24,0.285206574,0.304336978,0.294752518,0.29118094,2,2,2,2,-0.8,-0.8,-0.8,-0.99,-0.12,-0.12,-0.12,0.109,28.50991757,27.27297217,4718.428571,4958.066667,-6.05089,-6.05089,0.279276783,0.291557713,0,25,-0.8,-0.855777778,-0.12,-0.043333333
01-04-2018,3645,1081,500,3231,3300,1465,209.44,48.95172414,75,24.84848485,305,17.61315508,74.58,48.49,101.83,134.43,41.67,45.75,57,80,15,415,110,79.25772277,0,0,0,0,0,0,1215,100,204,1611,1660,98.23,33.33,9.25,40.8,49.86,50.3,6.71,463,1.163265306,210,160,646,523.4,13222,4586,34.68,305,662,0,1269,0.02,28.572416,79.29157,5.243765757,-6.05089,8000000,146.96,1.1,0.992,1078.527143,-0.51,-0.083,-0.850555556,-0.042033333,0.275930978,2,2018,4,2,91,0,4813,4948,5118,4952,0,4,0,0,-6.05089,-6.05089,-6.05089,-6.05089,27.516172,27.391165,25.24325,24.534918,1050.631429,1036.255714,1027.074286,1080.922857,0.28413497,0.303213557,0.293787041,0.290560225,2,2,2,2,-0.8,-0.8,-0.8,-0.98,-0.12,-0.12,-0.12,-0.2,28.66080957,27.38394437,4686,4940.333333,-6.05089,-6.05089,0.278104785,0.290962511,0,25,-0.790333333,-0.850555556,-0.118766667,-0.042033333
02-04-2018,3645,1081,500,3231,3300,1465,210.968,49.06896552,75,25.65656566,280,19.46534759,74.53,48.34,101.83,134.3,41.75,45.75,102,50,15,415,110,79.13212871,0,0,0,0,0,0,1206,96,204,1580,1672,98.23,33.09,8.88,40.8,48.9,50.67,6.71,457,1.19047619,210,146,645,523.4,13222,4554,34.44,280,677,0,1248,0.037142857,28.32033,80.27276,5.181253243,-6.05089,8000000,146.96,1.1,0.997,1078.101429,-0.51,-0.083,-0.845333333,-0.040733333,0.276248554,2,2018,4,2,92,0,4787,4927,5126,4938,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,28.109917,26.68075,25.170334,25.21408,1056.655714,1036.668571,1030.118571,1088.622857,0.282469388,0.301503025,0.292963138,0.2889248,2,2,2,2,-0.8,-0.8,-0.8,-0.98,-0.12,-0.12,-0.12,-0.2,28.69086857,27.48894423,4652.714286,4921.266667,-6.05089,-6.05089,0.277216094,0.290405358,0,25,-0.780666667,-0.845333333,-0.117533333,-0.040733333
03-04-2018,3645,1081,500,3231,3300,1465,212.496,49.1862069,75,26.46464646,265,21.31754011,74.47,48.2,101.83,134.15,41.81,45.75,113,30,15,415,110,79.00653465,0,0,0,0,0,0,1196,93,204,1549,1682,98.23,32.81,8.6,40.8,47.94,50.97,6.71,451,1.217687075,210,134,643,523.4,13222,4520,34.19,265,668,0,1228,0.048571429,28.197418,78.33163,5.202872957,-6.05089,8000000,146.96,1.1,1.001,1076.974286,-0.51,-0.083,-0.840111111,-0.039433333,0.276019258,2,2018,4,2,93,0,4763,4909,5133,4924,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,28.755747,27.491165,24.351583,25.155752,1063.245714,1035.708571,1028.994286,1093.308571,0.280866559,0.30088423,0.293745163,0.287439732,2,2,2,2,-0.8,-0.8,-0.8,-0.98,-0.12,-0.12,-0.12,-0.2,28.61110729,27.61713873,4618,4900.833333,-6.05089,-6.05089,0.276523622,0.289814494,0,25,-0.771,-0.840111111,-0.1163,-0.039433333
04-04-2018,3645,1081,500,3231,3300,1465,214.024,49.30344828,75,27.27272727,260,23.16973262,74.4,48.13,101.83,134,41.87,45.75,113,25,15,415,110,78.88094059,0,0,0,0,0,0,1186,91,204,1518,1692,98.23,32.54,8.42,40.8,46.98,51.27,6.71,446,1.244897959,210,125,640,523.4,13222,4487,33.94,260,663,0,1211,0.052857143,28.26825,75.367805,5.206040957,-6.05089,8000000,146.96,1.1,1.004,1077.244286,-0.51,-0.083,-0.834888889,-0.038133333,0.275604935,2,2018,4,2,94,0,4721,4892,5139,4912,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,28.984919,28.134916,25.578665,24.232828,1067.3,1037.981429,1029.857143,1096.192857,0.279033327,0.300138497,0.293833572,0.285874323,2,2,2,2,-0.8,-0.8,-0.8,-0.98,-0.12,-0.12,-0.12,-0.2,28.508726,27.70679157,4584.571429,4879.1,-6.05089,-6.05089,0.276033852,0.289206873,0,25,-0.761333333,-0.834888889,-0.115066667,-0.038133333
05-04-2018,3645,1081,500,3231,3300,1465,215.552,49.42068966,75,28.08080808,260,25.02192513,74.34,48.06,101.83,133.85,41.94,45.75,111,25,15,411,110,78.75534653,0,0,0,0,0,0,1176,89,204,1487,1703,98.23,32.26,8.23,40.8,46.02,51.61,6.71,441,1.272108844,210,118,636,523.4,13222,4455,33.69,260,657,0,1195,0.052857143,28.378668,75.52729,5.239634729,-6.05089,8000000,146.96,1.1,1.013,1079.45,-0.51,-0.083,-0.829666667,-0.036833333,0.274500852,2,2018,4,2,95,0,4683,4870,5142,4902,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,28.824503,28.487001,25.612,23.818247,1073.107143,1041.6,1031.375714,1098.517143,0.277092498,0.298260915,0.293136225,0.284110495,2,2,2,2,-0.8,-0.8,-0.8,-0.98,-0.12,-0.12,-0.12,-0.2,28.44503529,27.79901383,4552,4856.2,-6.05089,-6.05089,0.275663617,0.288585694,0,25,-0.751666667,-0.829666667,-0.113833333,-0.036833333
06-04-2018,3645,1081,500,3231,3300,1465,217.08,49.53793103,75,28.88888889,260,26.87411765,74.28,47.97,101.83,133.65,42,45.75,117,25,15,501,110,78.62975248,0,0,0,0,0,0,1166,87,204,1446,1713,98.23,31.99,8.05,40.8,44.75,51.91,6.71,436,1.299319728,210,112,631,523.4,13222,4412,33.37,260,753,0,1179,0.054285714,28.670336,76.91185,5.312190614,-6.05089,8000000,146.96,1.1,1.001,1082.114286,-0.51,-0.083,-0.824444444,-0.035533333,0.2728719,2,2018,4,2,96,0,4647,4850,5141,4897,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,28.799498,28.28908,25.155748,23.607834,1077.547143,1044.167143,1031.881429,1097.697143,0.275806372,0.292510269,0.292827858,0.283025585,2,2,2,2,-0.8,-0.8,-0.8,-0.98,-0.12,-0.12,-0.12,-0.2,28.42658357,27.91616677,4518.428571,4831.9,-6.05089,-6.05089,0.275244407,0.287920495,0,25,-0.742,-0.824444444,-0.1126,-0.035533333
07-04-2018,3645,1081,500,3231,3300,1465,218.608,49.65517241,75,29.6969697,377,28.72631016,74.21,47.9,101.83,133.45,42.13,45.75,124,20,15,501,110,78.50415842,0,0,0,0,0,0,1155,85,204,1406,1733,98.23,31.69,7.86,40.8,43.52,52.52,6.71,431,1.326530612,210,110,624,523.4,13222,4379,33.12,377,755,0,1165,0.055714286,28.374498,78.11129,5.286572557,-6.05089,8000000,146.96,1.1,1.005,1088.834286,-0.51,-0.083,-0.819222222,-0.034233333,0.271196243,2,2018,4,2,97,0,4615,4831,5138,4894,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,28.578667,27.80575,26.457832,24.318247,1079.017143,1046.554286,1031.822857,1095.242857,0.275534369,0.285206574,0.293076566,0.282788859,2,2,2,2,-0.8,-0.8,-0.8,-0.98,-0.12,-0.12,-0.12,-0.2,28.39741657,27.98005563,4484.714286,4806.6,-6.05089,-6.05089,0.274624674,0.287191151,0,25,-0.732333333,-0.819222222,-0.111366667,-0.034233333
08-04-2018,3645,1081,500,3231,3300,1465,220.136,49.77241379,75,30.50505051,377,30.57850267,74.14,47.81,101.83,133.25,42.24,45.75,131,20,15,501,110,78.37856436,0,0,0,0,0,0,1144,83,204,1365,1751,98.23,31.39,7.68,40.8,42.25,53.06,6.71,426,1.353741497,210,107,617,523.4,13222,4343,32.85,377,762,0,1150,0.052857143,28.87242,70.91634,5.411656214,-6.05089,8000000,146.96,1.1,1.021,1099.521429,-0.51,-0.083,-0.814,-0.032933333,0.26736437,2,2018,4,2,98,0,4586,4813,5133,4893,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,28.572416,27.516172,26.543251,25.134916,1078.527143,1050.631429,1033.562857,1091.575714,0.275930978,0.28413497,0.293008635,0.283732638,2,2,2,2,-0.51,-0.8,-0.8,-0.98,-0.083,-0.12,-0.12,-0.2,28.44027429,28.0576946,4450,4780.266667,-6.05089,-6.05089,0.273400873,0.286336342,0,25,-0.722666667,-0.814,-0.110133333,-0.032933333
09-04-2018,3645,1081,500,3231,3300,1465,221.664,49.88965517,75,31.31313131,372,32.43069519,74.07,47.75,101.83,133.03,42.35,45.75,131,15,15,501,110,78.2529703,0,0,0,0,0,0,1133,82,204,1325,1769,98.23,31.08,7.59,40.8,41.01,53.61,6.71,420,1.380952381,210,105,609,523.4,13222,4309,32.59,372,757,0,1134,0.052857143,28.970335,72.71008,5.495924729,-6.05089,8000000,146.96,1.1,0.989,1108.375714,-0.51,-0.083,-0.808777778,-0.031633333,0.264308044,3,2018,4,2,99,0,4554,4787,5125,4895,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,28.32033,28.109917,26.4245,24.807833,1078.101429,1056.655714,1033.242857,1085.002857,0.276248554,0.282469388,0.293516661,0.287539983,2,2,2,2,-0.51,-0.8,-0.8,-0.98,-0.083,-0.12,-0.12,-0.2,28.53313214,28.14255577,4415,4753.066667,-6.05089,-6.05089,0.271695086,0.285362722,0,25,-0.713,-0.808777778,-0.1089,-0.031633333
10-04-2018,3645,1081,500,3231,3300,1465,223.192,50.00689655,75,32.12121212,370,34.2828877,74,47.72,101.83,132.82,42.46,45.75,131,12,15,497,110,78.12737624,0,0,0,0,0,0,1122,81,204,1284,1787,98.23,30.78,7.49,40.8,39.74,54.15,6.71,415,1.408163265,210,103,601,523.4,13222,4274,32.32,370,750,0,1119,0.045714286,28.89325,78.00181,5.4351378,-6.05089,8000000,146.96,1.1,0.992,1115.444286,-0.51,-0.083,-0.803555556,-0.030333333,0.262786385,3,2018,4,2,100,0,4520,4763,5109,4897,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,28.197418,28.755747,27.299498,25.316164,1076.974286,1063.245714,1033.001429,1078.268571,0.276019258,0.280866559,0.293215095,0.291253996,2,2,2,2,-0.51,-0.8,-0.8,-0.98,-0.083,-0.12,-0.12,-0.2,28.63253671,28.19568083,4379.857143,4725.233333,-6.05089,-6.05089,0.269804676,0.284348432,0,25,-0.703333333,-0.803555556,-0.107666667,-0.030333333
11-04-2018,3645,1081,500,3231,3300,1465,224.72,50.12413793,75,32.92929293,370,36.13508021,73.93,47.67,101.83,132.62,42.57,45.75,131,12,15,497,110,78.00178218,0,0,0,0,0,0,1111,80,204,1244,1805,98.23,30.48,7.4,40.8,38.5,54.7,6.71,408,1.43537415,210,100,593,523.4,13222,4240,32.07,370,750,0,1101,0.044285714,29.24533,75.87926,5.424721657,-6.05089,8000000,146.96,1.1,0.979,1118.347143,-0.51,-0.083,-0.798333333,-0.029033333,0.261847947,3,2018,4,2,101,0,4487,4721,5086,4896,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,28.26825,28.984919,27.889084,24.74533,1077.244286,1067.3,1033.844286,1072.025714,0.275604935,0.279033327,0.293731998,0.29364148,2,2,2,2,-0.51,-0.8,-0.8,-0.98,-0.083,-0.12,-0.12,-0.2,28.77211957,28.24088903,4344.571429,4697.033333,-6.05089,-6.05089,0.267839392,0.28328563,0,25,-0.693666667,-0.798333333,-0.106433333,-0.029033333
12-04-2018,3645,1081,500,3231,3300,1465,226.248,50.24137931,75,33.73737374,370,37.98727273,73.86,47.63,101.83,132.36,42.68,45.75,127,12,15,497,110,77.87618812,0,0,0,0,0,0,1100,79,204,1204,1823,98.23,30.18,7.31,40.8,37.26,55.24,6.71,403,1.462585034,210,98,585,523.4,13222,4206,31.81,370,746,0,1086,0.047142857,29.30575,75.89178,5.379444743,-6.05089,8000000,146.96,1.1,1.002,1119.407143,-0.51,-0.083,-0.793111111,-0.027733333,0.261623571,3,2018,4,2,102,0,4455,4683,5061,4894,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,28.378668,28.824503,28.001585,24.297419,1079.45,1073.107143,1035.985714,1066.232857,0.274500852,0.277092498,0.29322981,0.295881934,2,2,2,2,-0.51,-0.8,-0.8,-0.98,-0.083,-0.12,-0.12,-0.2,28.90455986,28.2843612,4309,4668.533333,-6.05089,-6.05089,0.26599978,0.282232089,0,25,-0.684,-0.793111111,-0.1052,-0.027733333
13-04-2018,3645,1081,500,3231,3300,1465,227.776,50.35862069,75,34.54545455,370,39.83946524,73.79,47.58,101.83,132.12,42.79,45.75,123,12,15,497,110,77.75059406,0,0,0,0,0,0,1089,78,204,1163,1841,98.23,29.88,7.22,40.8,36,55.79,6.71,397,1.489795918,210,96,577,523.4,13222,4171,31.55,370,742,0,1070,0.052857143,29.266161,76.83033,5.336747986,-6.05089,8000000,146.96,1.1,1.012,1122.131429,-0.51,-0.083,-0.787888889,-0.026433333,0.260994405,3,2018,4,2,103,0,4412,4647,5041,4891,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,28.670336,28.799498,27.912,24.520332,1082.114286,1077.547143,1035.864286,1062.06,0.2728719,0.275806372,0.293021332,0.297825767,2,2,2,2,-0.51,-0.8,-0.8,-0.98,-0.083,-0.12,-0.12,-0.2,28.98967771,28.3294999,4274.571429,4639.533333,-6.05089,-6.05089,0.264302995,0.281164524,0,25,-0.674333333,-0.787888889,-0.103966667,-0.026433333
14-04-2018,3645,1081,500,3231,3300,1465,229.304,50.47586207,75,35.35353535,308,41.69165775,73.72,47.54,101.83,131.9,42.87,45.75,123,10,15,444,110,77.625,0,0,0,0,0,0,1078,77,204,1126,1854,98.23,29.57,7.12,40.8,34.85,56.18,6.71,392,1.517006803,210,94,568,523.4,13222,4135,31.27,308,687,0,1054,0.058571429,29.57033,75.65955,5.382152186,-6.05089,8000000,146.96,1.1,1.011,1125.697143,-0.51,-0.083,-0.782666667,-0.025133333,0.25945953,3,2018,4,2,104,0,4379,4615,5023,4892,0,0,0,0,-6.05089,-6.05089,-6.05089,-6.05089,28.374498,28.578667,28.130747,24.436998,1088.834286,1079.017143,1034.531429,1013.465714,0.271196243,0.275534369,0.293865531,0.309846946,2,2,2,2,-0.51,-0.8,-0.8,-0.98,-0.083,-0.12,-0.12,-0.2,29.16051086,28.377486,4239.714286,4609.933333,-6.05089,-6.05089,0.262626322,0.280017658,0,25,-0.664666667,-0.782666667,-0.102733333,-0.025133333
