Date,Full_Capacity_mcft_CHEMBARAMBAKKAM,Full_Capacity_mcft_CHOLAVARAM,Full_Capacity_mcft_KANNANKOTTAI_THERVOY_KANDIGAI,Full_Capacity_mcft_POONDI,Full_Capacity_mcft_PUZHAL,Full_Capacity_mcft_VEERANAM,Inflow_cusecs_CHEMBARAMBAKKAM,Inflow_cusecs_CHOLAVARAM,Inflow_cusecs_KANNANKOTTAI_THERVOY_KANDIGAI,Inflow_cusecs_POONDI,Inflow_cusecs_PUZHAL,Inflow_cusecs_VEERANAM,Level_ft_CHEMBARAMBAKKAM,Level_ft_CHOLAVARAM,Level_ft_KANNANKOTTAI_THERVOY_KANDIGAI,Level_ft_POONDI,Level_ft_PUZHAL,Level_ft_VEERANAM,Outflow_cusecs_CHEMBARAMBAKKAM,Outflow_cusecs_CHOLAVARAM,Outflow_cusecs_KANNANKOTTAI_THERVOY_KANDIGAI,Outflow_cusecs_POONDI,Outflow_cusecs_PUZHAL,Outflow_cusecs_VEERANAM,Rainfall_mm_CHEMBARAMBAKKAM,Rainfall_mm_CHOLAVARAM,Rainfall_mm_KANNANKOTTAI_THERVOY_KANDIGAI,Rainfall_mm_POONDI,Rainfall_mm_PUZHAL,Rainfall_mm_VEERANAM,Storage_mcft_CHEMBARAMBAKKAM,Storage_mcft_CHOLAVARAM,Storage_mcft_KANNANKOTTAI_THERVOY_KANDIGAI,Storage_mcft_POONDI,Storage_mcft_PUZHAL,Storage_mcft_VEERANAM,Storage_Level_pct_CHEMBARAMBAKKAM,Storage_Level_pct_CHOLAVARAM,Storage_Level_pct_KANNANKOTTAI_THERVOY_KANDIGAI,Storage_Level_pct_POONDI,Storage_Level_pct_PUZHAL,Storage_Level_pct_VEERANAM,Storage_as_on_same_day_last_year_mcft_CHEMBARAMBAKKAM,Storage_as_on_same_day_last_year_mcft_CHOLAVARAM,Storage_as_on_same_day_last_year_mcft_KANNANKOTTAI_THERVOY_KANDIGAI,Storage_as_on_same_day_last_year_mcft_POONDI,Storage_as_on_same_day_last_year_mcft_PUZHAL,Storage_as_on_same_day_last_year_mcft_VEERANAM,Full_Capacity_mcft_TOTAL,Level_ft_TOTAL,Storage_mcft_TOTAL,Storage_Level_pct_TOTAL,Inflow_cusecs_TOTAL,Outflow_cusecs_TOTAL,Rainfall_mm_TOTAL,Storage_as_on_same_day_last_year_mcft_TOTAL,Rainfall_mm_day,temperature_mean_celsius,relative_humidity_mean_percent,evapotranspiration_mm_day,daily_average_water_level,Population,Per_Capita_Consumption_LPCD,Season_Factor,Random_Fluctuation,Total_Consumption_MLD,ENSO_Index,IOD_Index,ENSO_3m,IOD_3m,Water_Security_Index,Crisis_Target
2018-03-03,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,165.128,45.55172413793103,75.0,349.0,202.0,416.16,76.18,56.4,101.83,136.2,38.66,45.75,90.0,50.0,15.0,233.0,84.0,82.89995049504951,0.0,0.0,0.0,0.0,0.0,0.0,1492.0,389.0,204.0,2031.0,1214.0,98.23,40.93,35.99,40.8,62.86,36.79,6.71,191.0,25.0,210.0,775.0,712.0,523.4,13222.0,,5126.0,38.77,967.16,457.0,0.0,1703.0,0.0,25.170334,73.59642,5.192688742857142,-6.050890000000001,8000000.0,133.6,1.0,0.998,1030.1185714285714,-0.8,-0.12,-0.914888888888889,0.027911111111111105,0.29296313767785365,2
2018-03-04,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,166.656,45.668965517241375,75.0,348.0,202.0,416.16,76.14,56.29,101.83,136.24,38.73,45.75,90.0,50.0,15.0,232.0,84.0,82.77435643564357,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,384.0,204.0,2041.0,1224.0,98.23,40.71,35.52,40.8,63.17,37.09,6.71,206.0,23.0,210.0,759.0,706.0,523.4,13222.0,,5133.0,38.82,966.16,456.0,0.0,1694.0,0.0,24.351583,78.62653,5.136019157142856,-6.050890000000001,8000000.0,133.6,1.0,0.989,1028.9942857142858,-0.8,-0.12,-0.9127777777777778,0.025366666666666662,0.293745162585447,2
2018-03-05,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,168.184,45.786206896551725,75.0,348.0,202.0,381.97,76.09,56.18,101.83,136.28,38.8,45.75,90.0,50.0,15.0,232.0,84.0,82.64876237623763,0.0,0.0,0.0,0.0,0.0,0.0,1475.0,379.0,204.0,2051.0,1234.0,98.23,40.47,35.06,40.8,63.48,37.39,6.71,220.0,22.0,210.0,740.0,700.0,523.4,13222.0,,5139.0,38.87,931.97,456.0,0.0,1682.0,0.0,25.578665,75.813576,5.107795157142857,-6.050890000000001,8000000.0,133.6,1.0,0.991,1029.857142857143,-0.8,-0.12,-0.9106666666666666,0.022822222222222216,0.29383357175845976,2
2018-03-06,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,169.712,45.90344827586207,75.0,302.0,202.0,297.0,76.04,56.08,101.83,136.3,38.88,45.75,90.0,50.0,15.0,233.0,84.0,82.52316831683169,0.0,0.0,0.0,0.0,0.0,0.0,1467.0,374.0,204.0,2057.0,1244.0,98.23,40.25,34.6,40.8,63.66,37.7,6.71,234.0,20.0,210.0,721.0,694.0,523.4,13222.0,,5142.0,38.89,801.0,457.0,0.0,1669.0,0.0,25.612,74.42429,5.155390314285714,-6.050890000000001,8000000.0,133.6,1.0,1.006,1031.3757142857141,-0.8,-0.12,-0.9085555555555556,0.020277777777777773,0.2931362248016989,2
2018-03-07,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,171.24,46.02068965517241,75.0,255.0,202.0,262.83,76.0,55.97,101.83,136.31,38.95,45.75,98.0,50.0,15.0,232.0,84.0,82.39757425742575,0.0,0.0,0.0,0.0,0.0,0.0,1459.0,369.0,204.0,2059.0,1254.0,98.23,40.03,34.14,40.8,63.73,38.0,6.71,248.0,19.0,210.0,703.0,688.0,523.4,13222.0,,5141.0,38.88,719.83,464.0,0.0,1658.0,0.0,25.155748,76.86433,5.1782116714285715,-6.050890000000001,8000000.0,133.6,1.0,1.008,1031.8814285714286,-0.8,-0.12,-0.9064444444444444,0.01773333333333333,0.29282785782092735,2
2018-03-08,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,172.768,46.13793103448276,75.0,233.0,202.0,226.53,75.96,55.85,101.83,136.31,39.02,45.75,95.0,50.0,15.0,233.0,84.0,82.2719801980198,0.0,0.0,0.0,0.0,0.0,0.0,1451.0,364.0,204.0,2059.0,1264.0,98.23,39.81,33.67,40.8,63.73,38.3,6.71,262.0,17.0,210.0,683.0,681.0,523.4,13222.0,,5138.0,38.86,661.53,462.0,0.0,1643.0,0.0,26.457832,77.672585,5.1448135285714285,-6.050890000000001,8000000.0,133.6,1.0,0.99,1031.822857142857,-0.8,-0.12,-0.9043333333333333,0.015188888888888884,0.2930765661433006,2
2018-03-09,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,174.296,46.25517241379311,75.0,219.0,202.0,219.49,75.91,55.75,101.83,136.3,39.09,45.75,95.0,50.0,15.0,233.0,84.0,82.14638613861386,0.0,0.0,0.0,0.0,0.0,0.0,1443.0,359.0,204.0,2057.0,1274.0,98.23,39.59,33.21,40.8,63.66,38.61,6.71,277.0,16.0,210.0,662.0,674.0,523.4,13222.0,,5133.0,38.82,640.49,462.0,0.0,1629.0,0.0,26.543251,79.14597,5.096699714285714,-6.050890000000001,8000000.0,133.6,1.0,1.018,1033.5628571428572,-0.8,-0.12,-0.9022222222222223,0.012644444444444439,0.2930086350344826,2
2018-03-10,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,175.824,46.37241379310345,75.0,200.0,202.0,209.06,75.87,55.63,101.83,136.29,39.15,45.75,94.0,50.0,15.0,233.0,84.0,82.02079207920792,0.0,0.0,0.0,0.0,0.0,0.0,1435.0,354.0,204.0,2054.0,1282.0,98.23,39.37,32.75,40.8,63.57,38.85,6.71,295.0,15.0,210.0,641.0,667.0,523.4,13222.0,,5125.0,38.76,611.06,461.0,0.0,1618.0,0.0,26.4245,78.884895,5.031837571428572,-6.050890000000001,8000000.0,133.6,1.0,0.984,1033.2428571428572,-0.8,-0.12,-0.9001111111111112,0.010099999999999996,0.2935166608410727,2
2018-03-11,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,177.352,46.48965517241379,75.0,178.0,285.0,159.56,75.82,55.53,101.83,136.23,39.23,45.75,95.0,50.0,15.0,358.0,84.0,81.89519801980198,0.0,0.0,0.0,0.0,0.0,0.0,1427.0,349.0,204.0,2039.0,1294.0,98.23,39.15,32.28,40.8,63.11,39.21,6.71,313.0,14.0,210.0,620.0,659.0,523.4,13222.0,,5109.0,38.64,622.56,587.0,0.0,1606.0,0.0,27.299498,77.62296,5.055968057142857,-6.050890000000001,8000000.0,133.6,1.0,0.989,1033.0014285714285,-0.8,-0.12,-0.8979999999999999,0.0075555555555555515,0.293215095240172,2
2018-03-12,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,178.88,46.60689655172413,75.0,114.0,285.0,106.31,75.77,55.41,101.83,136.15,39.32,45.75,102.0,50.0,15.0,358.0,84.0,81.76960396039604,0.0,0.0,0.0,0.0,0.0,0.0,1418.0,344.0,204.0,2018.0,1306.0,98.23,38.9,31.82,40.8,62.46,39.58,6.71,331.0,13.0,210.0,595.0,652.0,523.4,13222.0,,5086.0,38.47,505.31,594.0,0.0,1591.0,0.12857142857142553,27.889084,76.67713,4.985183085714286,-6.050890000000001,8000000.0,133.6,1.0,0.999,1033.8442857142857,-0.8,-0.12,-0.8958888888888888,0.005011111111111107,0.29373199815759343,2
2018-03-13,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,180.408,46.72413793103448,75.0,114.0,340.0,144.08,75.72,55.19,101.83,136.07,39.42,45.75,102.0,120.0,15.0,356.0,84.0,81.6440099009901,0.0,0.0,0.0,0.0,0.0,0.0,1409.0,334.0,204.0,1997.0,1321.0,98.23,38.66,30.9,40.8,61.81,40.03,6.71,350.0,12.0,210.0,569.0,645.0,523.4,13222.0,,5061.0,38.28,598.08,662.0,0.0,1576.0,0.1514285714285684,28.001585,77.71813,4.9626966,-6.050890000000001,8000000.0,133.6,1.0,1.015,1035.9857142857143,-0.8,-0.12,-0.8937777777777778,0.0024666666666666626,0.29322980976669427,2
2018-03-14,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,181.936,46.84137931034483,75.0,140.0,340.0,126.21,75.66,54.99,101.83,136.0,39.53,45.75,109.0,120.0,15.0,357.0,84.0,81.51841584158416,0.0,0.0,0.0,0.0,0.0,0.0,1399.0,326.0,204.0,1980.0,1336.0,98.23,38.38,30.16,40.8,61.28,40.48,6.71,368.0,11.0,210.0,549.0,638.0,523.4,13222.0,,5041.0,38.13,606.21,670.0,0.0,1566.0,0.15571428571428267,27.912,78.67499,4.968119742857143,-6.050890000000001,8000000.0,133.6,1.0,0.993,1035.8642857142856,-0.8,-0.12,-0.8916666666666667,-7.777777777778186e-05,0.29302133151273335,2
2018-03-15,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,183.464,46.95862068965517,75.0,120.0,340.0,141.05,75.61,54.81,101.83,135.94,39.63,45.75,111.0,120.0,15.0,414.0,84.0,81.39282178217822,0.0,0.0,0.0,0.0,0.0,0.0,1389.0,318.0,204.0,1965.0,1351.0,98.23,38.11,29.42,40.8,60.82,40.94,6.71,386.0,10.0,210.0,528.0,631.0,523.4,13222.0,,5023.0,37.99,601.05,729.0,0.0,1555.0,0.19857142857142554,28.130747,78.95667,4.893393385714286,-6.050890000000001,8000000.0,133.6,1.0,0.981,1034.5314285714287,-0.8,-0.12,-0.8895555555555555,-0.0026222222222222263,0.29386553072831306,2
2018-03-16,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,184.992,47.07586206896552,75.0,140.0,340.0,141.05,75.55,54.62,101.83,135.85,39.74,45.75,119.0,120.0,15.0,414.0,84.0,81.26722772277228,0.0,0.0,0.0,0.0,0.0,0.0,1379.0,310.0,204.0,1943.0,1366.0,98.23,37.83,28.68,40.8,60.14,41.39,6.71,404.0,9.0,210.0,507.0,624.0,523.4,13222.0,,4998.0,37.8,621.05,737.0,0.0,1544.0,0.8685714285714256,26.941168,77.78718,4.536521,-6.050890000000001,8000000.0,133.6,1.0,1.016,1033.0885714285714,-0.8,-0.12,-0.8874444444444444,-0.005166666666666671,0.2987812267540728,2
2018-03-17,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,186.52,47.19310344827586,75.0,135.0,340.0,135.05,75.49,54.44,101.83,135.76,39.84,45.75,117.0,120.0,15.0,414.0,84.0,81.14163366336633,0.0,1.0,0.0,5.0,8.0,7.0,1369.0,302.0,204.0,1921.0,1381.0,98.23,37.56,27.94,40.8,59.46,41.85,6.71,422.0,8.0,210.0,488.0,617.0,523.4,13222.0,,4973.0,37.61,610.05,735.0,21.0,1535.0,3.0528571428571394,27.62867,69.54058,4.595985857142858,-6.050890000000001,8000000.0,133.6,1.0,1.0,1034.0714285714287,-0.8,-0.12,-0.8853333333333334,-0.007711111111111116,0.3043369775907116,2
2018-03-18,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,188.048,47.310344827586206,75.0,135.0,340.0,138.04,75.44,54.24,101.83,135.67,39.94,45.75,117.0,120.0,15.0,414.0,84.0,81.0160396039604,2.0,0.0,0.0,2.0,0.0,0.0,1359.0,294.0,204.0,1899.0,1396.0,98.23,37.28,27.2,40.8,58.77,42.3,6.71,440.0,7.0,210.0,466.0,609.0,523.4,13222.0,,4948.0,37.42,613.04,735.0,4.0,1522.0,3.055714285714283,27.391165,69.24141,4.642738714285714,-6.050890000000001,8000000.0,133.6,1.0,0.998,1036.2557142857142,-0.8,-0.12,-0.8832222222222224,-0.01025555555555556,0.30321355744846645,2
2018-03-19,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,189.576,47.42758620689655,75.0,120.0,340.0,80.09,75.37,54.04,101.83,135.6,40.04,45.75,119.0,120.0,15.0,414.0,84.0,80.89044554455445,0.0,0.0,0.0,0.0,0.0,0.0,1348.0,286.0,204.0,1882.0,1411.0,98.23,36.98,26.46,40.8,58.25,42.76,6.71,458.0,6.0,210.0,441.0,601.0,523.4,13222.0,,4927.0,37.26,540.09,737.0,0.0,1506.0,2.9271428571428544,26.68075,76.805214,4.770243785714285,-6.050890000000001,8000000.0,133.6,1.0,0.987,1036.6685714285716,-0.8,-0.12,-0.8811111111111111,-0.012800000000000004,0.3015030254774275,2
2018-03-20,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,191.104,47.54482758620689,75.0,80.0,340.0,87.71,75.31,53.79,101.83,135.55,40.15,45.75,119.0,120.0,15.0,414.0,84.0,80.76485148514851,0.0,0.0,0.0,0.0,0.0,0.0,1338.0,276.0,204.0,1869.0,1426.0,98.23,36.71,25.53,40.8,57.85,43.21,6.71,476.0,6.0,210.0,416.0,593.0,523.4,13222.0,,4909.0,37.13,507.71,737.0,0.0,1491.0,2.9042857142857117,27.491165,77.365005,4.843768542857143,-6.050890000000001,8000000.0,133.6,1.0,1.006,1035.7085714285713,-0.8,-0.12,-0.879,-0.015344444444444449,0.30088422979377066,2
2018-03-21,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,192.632,47.66206896551724,75.0,70.0,340.0,72.7,75.25,53.54,101.83,135.5,40.25,45.75,119.0,120.0,15.0,414.0,84.0,80.63925742574257,0.0,0.0,0.0,0.0,0.0,0.0,1328.0,266.0,204.0,1857.0,1441.0,98.23,36.43,24.61,40.8,57.47,43.67,6.71,494.0,6.0,210.0,391.0,585.0,523.4,13222.0,,4892.0,37.0,482.7,737.0,0.0,1476.0,2.8999999999999972,28.134916,78.99152,4.848235957142857,-6.050890000000001,8000000.0,133.6,1.0,1.016,1037.9814285714288,-0.8,-0.12,-0.8768888888888889,-0.01788888888888889,0.3001384973073916,2
2018-03-22,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,194.16,47.77931034482759,75.0,75.0,380.0,98.23,75.19,53.12,101.83,135.45,40.37,45.75,121.0,200.0,15.0,415.0,84.0,80.51366336633663,0.0,0.0,0.0,0.0,0.0,0.0,1317.0,249.0,204.0,1845.0,1459.0,98.23,36.13,23.03,40.8,57.1,44.21,6.71,512.0,5.0,210.0,366.0,596.0,523.4,13222.0,,4870.0,36.83,553.23,820.0,0.0,1479.0,2.857142857142854,28.487001,80.39922,4.935039157142858,-6.050890000000001,8000000.0,133.6,1.0,0.992,1041.6,-0.8,-0.12,-0.8747777777777779,-0.020433333333333338,0.29826091487482326,2
2018-03-23,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,195.688,47.89655172413793,75.0,70.0,400.0,35.68,75.13,52.65,101.83,135.4,40.5,45.75,121.0,20.0,15.0,415.0,110.0,80.3880693069307,0.0,0.0,0.0,0.0,0.0,0.0,1306.0,232.0,204.0,1833.0,1479.0,98.23,35.83,21.46,40.8,56.73,44.82,6.71,512.0,4.0,210.0,342.0,606.0,523.4,13222.0,,4850.0,36.68,505.68,666.0,0.0,1464.0,2.1885714285714255,28.28908,79.666336,5.306653157142857,-6.050890000000001,8000000.0,133.6,1.0,1.01,1044.1671428571428,-0.8,-0.12,-0.8726666666666667,-0.022977777777777784,0.2925102691317706,2
2018-03-24,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,197.216,48.01379310344828,75.0,30.0,400.0,52.02,75.07,52.17,101.83,135.35,40.65,45.75,121.0,200.0,15.0,415.0,110.0,80.26247524752475,0.0,0.0,0.0,0.0,0.0,0.0,1296.0,214.0,204.0,1820.0,1501.0,98.23,35.56,19.8,40.8,56.33,45.48,6.71,506.0,3.0,210.0,317.0,614.0,523.4,13222.0,,4831.0,36.54,482.02,846.0,0.0,1440.0,0.004285714285711241,27.80575,75.15629,5.3124988,-6.050890000000001,8000000.0,133.6,1.0,1.0,1046.5542857142857,-0.8,-0.12,-0.8705555555555556,-0.025522222222222224,0.28520657393846705,2
2018-03-25,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,198.744,48.13103448275862,75.0,30.0,400.0,31.93,75.01,51.65,101.83,135.3,40.79,45.75,126.0,200.0,15.0,415.0,110.0,80.13688118811882,0.0,0.0,0.0,0.0,0.0,0.0,1285.0,196.0,204.0,1809.0,1523.0,98.23,35.25,18.13,40.8,55.99,46.15,6.71,501.0,2.0,210.0,292.0,622.0,523.4,13222.0,,4813.0,36.4,461.93,851.0,0.0,1417.0,0.0014285714285683835,27.516172,74.63426,5.305071042857143,-6.050890000000001,8000000.0,133.6,1.0,1.011,1050.6314285714286,-0.8,-0.12,-0.8684444444444444,-0.02806666666666667,0.2841349699683601,2
2018-03-26,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,200.272,48.248275862068965,75.0,20.0,400.0,6.5,74.94,51.11,101.83,135.22,40.94,45.75,125.0,200.0,15.0,414.0,110.0,80.01128712871287,0.0,0.0,0.0,0.0,0.0,0.0,1274.0,178.0,204.0,1790.0,1545.0,98.23,34.95,16.47,40.8,55.4,46.82,6.71,495.0,1.0,210.0,269.0,629.0,523.4,13222.0,,4787.0,36.2,426.5,849.0,0.0,1394.0,0.0014285714285683835,28.109917,77.98672,5.306762328571429,-6.050890000000001,8000000.0,133.6,1.0,1.002,1056.655714285714,-0.8,-0.12,-0.8663333333333333,-0.030611111111111113,0.2824693882571179,2
2018-03-27,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,201.8,48.36551724137931,75.0,20.80808080808081,400.0,8.352192513368983,74.87,50.58,101.83,135.15,41.08,45.75,132.0,200.0,15.0,415.0,110.0,79.88569306930694,0.0,0.0,0.0,0.0,0.0,0.0,1262.0,160.0,204.0,1774.0,1567.0,98.23,34.62,14.8,40.8,54.91,47.48,6.71,490.0,1.0272108843537415,210.0,248.0,635.0,523.4,13222.0,,4763.0,36.02,400.0,857.0,0.0,1373.0,0.0014285714285683835,28.755747,80.08854,5.286849285714287,-6.050890000000001,8000000.0,133.6,1.0,1.011,1063.2457142857143,-0.8,-0.12,-0.8642222222222222,-0.03315555555555556,0.280866559406584,2
2018-03-28,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,203.328,48.48275862068965,75.0,21.616161616161616,400.0,10.204385026737969,74.8,49.99,101.83,135.0,41.24,45.75,132.0,200.0,15.0,415.0,110.0,79.760099009901,0.0,0.0,0.0,0.0,0.0,0.0,1251.0,142.0,204.0,1739.0,1589.0,98.23,34.32,13.14,40.8,53.82,48.15,6.71,485.0,1.054421768707483,210.0,225.0,641.0,523.4,13222.0,,4721.0,35.71,400.0,857.0,0.0,1351.0,0.0014285714285683835,28.984919,78.94268,5.345713942857143,-6.050890000000001,8000000.0,133.6,1.0,1.0,1067.3,-0.8,-0.12,-0.8621111111111112,-0.0357,0.2790333265547319,2
2018-03-29,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,204.856,48.6,75.0,22.424242424242426,376.0,12.056577540106952,74.73,49.51,101.83,134.85,41.36,45.75,131.0,170.0,15.0,412.0,110.0,79.63450495049506,0.0,0.0,0.0,0.0,0.0,0.0,1239.0,128.0,204.0,1705.0,1611.0,98.23,33.99,11.84,40.8,52.77,48.82,6.71,480.0,1.0816326530612246,210.0,204.0,645.0,523.4,13222.0,,4683.0,35.42,376.0,823.0,0.0,1329.0,0.0014285714285683835,28.824503,80.2868,5.372701457142858,-6.050890000000001,8000000.0,133.6,1.0,1.005,1073.107142857143,-0.8,-0.12,-0.8600000000000001,-0.03824444444444445,0.2770924980586775,2
2018-03-30,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,206.384,48.71724137931034,75.0,23.232323232323232,360.0,13.908770053475935,74.66,49.06,101.83,134.72,41.48,45.75,124.0,150.0,15.0,411.0,110.0,79.50891089108912,0.0,0.0,0.0,0.0,0.0,0.0,1228.0,115.0,204.0,1675.0,1629.0,98.23,33.69,10.64,40.8,51.84,49.36,6.71,475.0,1.108843537414966,210.0,185.0,647.0,523.4,13222.0,,4647.0,35.15,360.0,795.0,0.0,1307.0,0.0,28.799498,79.95712,5.359004928571428,-6.050890000000001,8000000.0,133.6,1.0,1.002,1077.547142857143,-0.8,-0.12,-0.8578888888888888,-0.04078888888888889,0.2758063724639327,2
2018-03-31,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,207.912,48.83448275862069,75.0,24.04040404040404,360.0,15.76096256684492,74.61,48.71,101.83,134.58,41.58,45.75,86.0,120.0,15.0,412.0,110.0,79.38331683168317,0.0,0.0,0.0,0.0,0.0,0.0,1220.0,106.0,204.0,1644.0,1645.0,98.23,33.47,9.81,40.8,50.88,49.85,6.71,469.0,1.1360544217687074,210.0,170.0,647.0,523.4,13222.0,,4615.0,34.9,360.0,728.0,0.0,1286.0,0.004285714285711241,28.578667,82.525505,5.311000285714286,-6.050890000000001,8000000.0,133.6,1.0,0.982,1079.0171428571427,-0.8,-0.12,-0.8557777777777777,-0.043333333333333335,0.2755343692532279,2
2018-04-01,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,209.44,48.95172413793104,75.0,24.848484848484848,305.0,17.613155080213904,74.58,48.49,101.83,134.43,41.67,45.75,57.0,80.0,15.0,415.0,110.0,79.25772277227723,0.0,0.0,0.0,0.0,0.0,0.0,1215.0,100.0,204.0,1611.0,1660.0,98.23,33.33,9.25,40.8,49.86,50.3,6.71,463.0,1.163265306122449,210.0,160.0,646.0,523.4,13222.0,,4586.0,34.68,305.0,662.0,0.0,1269.0,0.019999999999996958,28.572416,79.29157,5.2437657571428575,-6.050890000000001,8000000.0,146.96,1.1,0.992,1078.527142857143,-0.51,-0.083,-0.8505555555555555,-0.04203333333333333,0.2759309782484169,2
2018-04-02,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,210.968,49.06896551724138,75.0,25.656565656565657,280.0,19.46534759358289,74.53,48.34,101.83,134.3,41.75,45.75,102.0,50.0,15.0,415.0,110.0,79.13212871287129,0.0,0.0,0.0,0.0,0.0,0.0,1206.0,96.0,204.0,1580.0,1672.0,98.23,33.09,8.88,40.8,48.9,50.67,6.71,457.0,1.1904761904761905,210.0,146.0,645.0,523.4,13222.0,,4554.0,34.44,280.0,677.0,0.0,1248.0,0.0371428571428541,28.32033,80.27276,5.181253242857143,-6.050890000000001,8000000.0,146.96,1.1,0.997,1078.1014285714286,-0.51,-0.083,-0.8453333333333335,-0.04073333333333334,0.27624855376518215,2
2018-04-03,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,212.496,49.18620689655173,75.0,26.464646464646464,265.0,21.317540106951878,74.47,48.2,101.83,134.15,41.81,45.75,113.0,30.0,15.0,415.0,110.0,79.00653465346535,0.0,0.0,0.0,0.0,0.0,0.0,1196.0,93.0,204.0,1549.0,1682.0,98.23,32.81,8.6,40.8,47.94,50.97,6.71,451.0,1.217687074829932,210.0,134.0,643.0,523.4,13222.0,,4520.0,34.19,265.0,668.0,0.0,1228.0,0.048571428571425525,28.197418,78.33163,5.202872957142858,-6.050890000000001,8000000.0,146.96,1.1,1.001,1076.9742857142858,-0.51,-0.083,-0.8401111111111111,-0.039433333333333334,0.2760192576552891,2
2018-04-04,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,214.024,49.30344827586207,75.0,27.272727272727277,260.0,23.169732620320858,74.4,48.13,101.83,134.0,41.87,45.75,113.0,25.0,15.0,415.0,110.0,78.88094059405941,0.0,0.0,0.0,0.0,0.0,0.0,1186.0,91.0,204.0,1518.0,1692.0,98.23,32.54,8.42,40.8,46.98,51.27,6.71,446.0,1.2448979591836735,210.0,125.0,640.0,523.4,13222.0,,4487.0,33.94,260.0,663.0,0.0,1211.0,0.05285714285713981,28.26825,75.367805,5.206040957142856,-6.050890000000001,8000000.0,146.96,1.1,1.004,1077.2442857142858,-0.51,-0.083,-0.8348888888888889,-0.03813333333333334,0.2756049354307078,2
2018-04-05,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,215.552,49.42068965517241,75.0,28.080808080808083,260.0,25.02192513368984,74.34,48.06,101.83,133.85,41.94,45.75,111.0,25.0,15.0,411.0,110.0,78.75534653465347,0.0,0.0,0.0,0.0,0.0,0.0,1176.0,89.0,204.0,1487.0,1703.0,98.23,32.26,8.23,40.8,46.02,51.61,6.71,441.0,1.2721088435374148,210.0,118.0,636.0,523.4,13222.0,,4455.0,33.69,260.0,657.0,0.0,1195.0,0.05285714285713981,28.378668,75.52729,5.2396347285714295,-6.050890000000001,8000000.0,146.96,1.1,1.013,1079.45,-0.51,-0.083,-0.8296666666666667,-0.036833333333333336,0.2745008519758128,2
2018-04-06,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,217.08,49.53793103448276,75.0,28.88888888888889,260.0,26.874117647058824,74.28,47.97,101.83,133.65,42.0,45.75,117.0,25.0,15.0,501.0,110.0,78.62975247524753,0.0,0.0,0.0,0.0,0.0,0.0,1166.0,87.0,204.0,1446.0,1713.0,98.23,31.99,8.05,40.8,44.75,51.91,6.71,436.0,1.2993197278911564,210.0,112.0,631.0,523.4,13222.0,,4412.0,33.37,260.0,753.0,0.0,1179.0,0.05428571428571124,28.670336,76.91185,5.312190614285714,-6.050890000000001,8000000.0,146.96,1.1,1.001,1082.1142857142856,-0.51,-0.083,-0.8244444444444444,-0.03553333333333333,0.27287190047445375,2
