Date,Population,Per_Capita_Consumption_LPCD,Season_Factor,Random_Fluctuation,Total_Consumption_MLD,Crisis_Event
2022-02-13,8000000,134.8,1.0,0.981,1106.65,
2022-02-14,8000000,134.8,1.0,1.005,1111.0,
2022-02-15,8000000,134.8,1.0,1.002,1111.29,
2022-02-16,8000000,134.8,1.0,0.99,1098.87,
2022-02-17,8000000,134.8,1.0,0.996,1093.61,
2022-02-18,8000000,134.8,1.0,0.995,1087.98,
2022-02-19,8000000,134.8,1.0,0.997,1084.76,
2022-02-20,8000000,134.8,1.0,0.999,1083.23,
2022-02-21,8000000,134.8,1.0,0.987,1069.29,
2022-02-22,8000000,134.8,1.0,1.018,1087.83,
2022-02-23,8000000,134.8,1.0,0.999,1086.18,
2022-02-24,8000000,134.8,1.0,1.008,1094.19,
2022-02-25,8000000,134.8,1.0,0.991,1084.43,
2022-02-26,8000000,134.8,1.0,0.983,1066.6,
2022-02-27,8000000,134.8,1.0,0.987,1054.37,
2022-02-28,8000000,134.8,1.0,1.008,1063.52,
2022-03-01,8000000,134.8,1.0,0.979,1043.4,
2022-03-02,8000000,134.8,1.0,1.012,1057.15,
2022-03-03,8000000,134.8,1.0,0.994,1052.3,
2022-03-04,8000000,134.8,1.0,1.009,1062.56,
2022-03-05,8000000,134.8,1.0,0.999,1062.3,
2022-03-06,8000000,134.8,1.0,0.987,1050.25,
2022-03-07,8000000,134.8,1.0,0.994,1045.67,
2022-03-08,8000000,134.8,1.0,0.999,1045.83,
2022-03-09,8000000,134.8,1.0,0.99,1037.82,
2022-03-10,8000000,134.8,1.0,1.017,1056.24,
2022-03-11,8000000,134.8,1.0,1.0,1057.14,
2022-03-12,8000000,134.8,1.0,0.998,1055.86,
2022-03-13,8000000,134.8,1.0,1.019,1075.55,
2022-03-14,8000000,134.8,1.0,1.002,1077.56,
2022-03-15,8000000,134.8,1.0,1.014,1091.57,
2022-03-16,8000000,134.8,1.0,0.99,1080.38,
2022-03-17,8000000,134.8,1.0,1.013,1093.71,
2022-03-18,8000000,134.8,1.0,0.995,1087.95,
2022-03-19,8000000,134.8,1.0,1.001,1088.03,
2022-03-20,8000000,134.8,1.0,1.0,1087.5,
2022-03-21,8000000,134.8,1.0,1.011,1098.05,
2022-03-22,8000000,134.8,1.0,0.996,1093.23,
2022-03-23,8000000,134.8,1.0,0.994,1086.2,
2022-03-24,8000000,134.8,1.0,0.987,1072.23,
2022-03-25,8000000,134.8,1.0,0.994,1065.95,
2022-03-26,8000000,134.8,1.0,0.98,1046.07,
2022-03-27,8000000,134.8,1.0,0.997,1044.71,
2022-03-28,8000000,134.8,1.0,1.0,1046.42,
2022-03-29,8000000,134.8,1.0,1.007,1055.26,
2022-03-30,8000000,134.8,1.0,1.011,1067.13,
2022-03-31,8000000,134.8,1.0,0.995,1062.3,
2022-04-01,8000000,148.28,1.1,1.002,1070.54,
2022-04-02,8000000,148.28,1.1,1.005,1081.19,
2022-04-03,8000000,148.28,1.1,1.006,1092.31,
2022-04-04,8000000,148.28,1.1,0.999,1095.46,
2022-04-05,8000000,148.28,1.1,0.999,1098.46,
2022-04-06,8000000,148.28,1.1,1.002,1105.31,
2022-04-07,8000000,148.28,1.1,0.985,1093.34,
2022-04-08,8000000,148.28,1.1,1.008,1106.01,
2022-04-09,8000000,148.28,1.1,0.996,1106.15,
2022-04-10,8000000,148.28,1.1,1.005,1115.57,
2022-04-11,8000000,148.28,1.1,1.015,1134.58,
2022-04-12,8000000,148.28,1.1,0.997,1133.6,
2022-04-13,8000000,148.28,1.1,0.991,1126.3,
2022-04-14,8000000,148.28,1.1,0.994,1123.06,
2022-04-15,8000000,148.28,1.1,0.986,1111.68,
2022-04-16,8000000,148.28,1.1,0.989,1103.37,
2022-04-17,8000000,148.28,1.1,0.995,1102.59,
2022-04-18,8000000,148.28,1.1,1.004,1110.93,
2022-04-19,8000000,148.28,1.1,0.997,1111.69,
2022-04-20,8000000,148.28,1.1,1.01,1125.58,
2022-04-21,8000000,148.28,1.1,0.997,1125.3,
2022-04-22,8000000,148.28,1.1,1.002,1130.74,
2022-04-23,8000000,148.28,1.1,1.009,1143.21,
2022-04-24,8000000,148.28,1.1,0.998,1143.51,
2022-04-25,8000000,148.28,1.1,1.002,1148.35,
2022-04-26,8000000,148.28,1.1,0.999,1149.69,
2022-04-27,8000000,148.28,1.1,1.017,1169.61,
2022-04-28,8000000,148.28,1.1,1.006,1177.34,
2022-04-29,8000000,148.28,1.1,1.002,1180.2,
2022-04-30,8000000,148.28,1.1,0.997,1177.22,
2022-05-01,8000000,148.28,1.1,0.999,1176.65,
2022-05-02,8000000,148.28,1.1,1.001,1178.32,
2022-05-03,8000000,148.28,1.1,1.011,1191.4,
2022-05-04,8000000,148.28,1.1,1.006,1198.16,
2022-05-05,8000000,148.28,1.1,1.013,1212.59,
2022-05-06,8000000,148.28,1.1,0.987,1196.64,
2022-05-07,8000000,148.28,1.1,0.983,1177.31,
2022-05-08,8000000,148.28,1.1,0.984,1160.38,
2022-05-09,8000000,148.28,1.1,1.009,1171.08,
2022-05-10,8000000,148.28,1.1,1.018,1191.9,
2022-05-11,8000000,148.28,1.1,0.997,1187.92,
2022-05-12,8000000,148.28,1.1,1.01,1199.06,
2022-05-13,8000000,148.28,1.1,1.011,1210.43,
2022-05-14,8000000,148.28,1.1,1.019,1230.68,
2022-05-15,8000000,148.28,1.1,1.011,1240.89,
2022-05-16,8000000,148.28,1.1,0.991,1227.25,
2022-05-17,8000000,148.28,1.1,1.012,1238.62,
2022-05-18,8000000,148.28,1.1,1.006,1242.77,
2022-05-19,8000000,148.28,1.1,0.991,1229.73,
2022-05-20,8000000,148.28,1.1,0.995,1221.42,
2022-05-21,8000000,148.28,1.1,1.0,1219.65,
2022-05-22,8000000,148.28,1.1,0.992,1208.78,
2022-05-23,8000000,148.28,1.1,0.997,1203.74,
2022-05-24,8000000,148.28,1.1,1.022,1228.47,
2022-05-25,8000000,148.28,1.1,0.995,1220.66,
2022-05-26,8000000,148.28,1.1,0.988,1205.31,
2022-05-27,8000000,148.28,1.1,0.996,1199.42,
2022-05-28,8000000,148.28,1.1,1.01,1209.69,
2022-05-29,8000000,148.28,1.1,1.002,1210.57,
2022-05-30,8000000,148.28,1.1,1.018,1229.57,
2022-05-31,8000000,148.28,1.1,1.007,1235.09,
2022-06-01,8000000,148.28,1.1,1.01,1244.5,
2022-06-02,8000000,148.28,1.1,0.991,1230.7,
2022-06-03,8000000,148.28,1.1,0.995,1222.68,
2022-06-04,8000000,148.28,1.1,0.985,1203.54,
2022-06-05,8000000,148.28,1.1,1.009,1212.99,
2022-06-06,8000000,148.28,1.1,1.008,1220.87,
2022-06-07,8000000,148.28,1.1,1.002,1221.78,
2022-06-08,8000000,148.28,1.1,0.992,1210.86,
2022-06-09,8000000,148.28,1.1,0.981,1187.39,
2022-06-10,8000000,148.28,1.1,1.004,1191.99,
2022-06-11,8000000,148.28,1.1,0.994,1184.7,
2022-06-12,8000000,148.28,1.1,1.004,1189.71,
2022-06-13,8000000,148.28,1.1,0.997,1186.37,
2022-06-14,8000000,148.28,1.1,0.984,1167.94,
2022-06-15,8000000,148.28,1.1,1.014,1184.06,
2022-06-16,8000000,148.28,1.1,0.994,1177.01,
2022-06-17,8000000,148.28,1.1,0.998,1175.38,
2022-06-18,8000000,148.28,1.1,1.002,1178.55,
2022-06-19,8000000,148.28,1.1,1.014,1194.82,
2022-06-20,8000000,148.28,1.1,1.009,1204.27,
2022-06-21,8000000,148.28,1.1,0.989,1190.44,
2022-06-22,8000000,148.28,1.1,0.998,1187.59,
2022-06-23,8000000,148.28,1.1,1.007,1195.51,
2022-06-24,8000000,148.28,1.1,0.984,1176.57,
2022-06-25,8000000,148.28,1.1,0.992,1167.82,
2022-06-26,8000000,148.28,1.1,0.992,1160.19,
2022-06-27,8000000,148.28,1.1,0.994,1154.59,
2022-06-28,8000000,148.28,1.1,0.997,1153.14,
2022-06-29,8000000,148.28,1.1,1.014,1170.57,
2022-06-30,8000000,148.28,1.1,0.998,1169.42,
2022-07-01,8000000,128.06,0.95,1.006,1169.24,
2022-07-02,8000000,128.06,0.95,1.007,1169.99,
2022-07-03,8000000,128.06,0.95,1.006,1169.59,
2022-07-04,8000000,128.06,0.95,1.013,1176.43,
2022-07-05,8000000,128.06,0.95,0.999,1167.6,
2022-07-06,8000000,128.06,0.95,1.012,1173.25,
2022-07-07,8000000,128.06,0.95,1.01,1176.66,
2022-07-08,8000000,128.06,0.95,0.978,1144.57,
2022-07-09,8000000,128.06,0.95,0.983,1120.28,
2022-07-10,8000000,128.06,0.95,1.015,1131.13,
2022-07-11,8000000,128.06,0.95,0.988,1112.87,
2022-07-12,8000000,128.06,0.95,0.989,1096.66,
2022-07-13,8000000,128.06,0.95,0.993,1085.62,
2022-07-14,8000000,128.06,0.95,0.979,1061.0,
2022-07-15,8000000,128.06,0.95,1.013,1072.22,
2022-07-16,8000000,128.06,0.95,0.997,1066.68,
2022-07-17,8000000,128.06,0.95,1.015,1080.05,
2022-07-18,8000000,128.06,0.95,1.008,1085.01,
2022-07-19,8000000,128.06,0.95,0.999,1080.76,
2022-07-20,8000000,128.06,0.95,0.985,1062.42,
2022-07-21,8000000,128.06,0.95,0.995,1055.96,
2022-07-22,8000000,128.06,0.95,1.01,1064.44,
2022-07-23,8000000,128.06,0.95,0.989,1051.35,
2022-07-24,8000000,128.06,0.95,1.008,1058.44,
2022-07-25,8000000,128.06,0.95,1.027,1083.54,
2022-07-26,8000000,128.06,0.95,1.001,1081.11,
2022-07-27,8000000,128.34,0.95,1.016,1094.92,
2022-07-28,8000000,128.34,0.95,1.012,1104.43,
2022-07-29,8000000,128.34,0.95,1.001,1101.36,
2022-07-30,8000000,128.34,0.95,1.001,1098.67,
2022-07-31,8000000,128.34,0.95,1.008,1103.7,
2022-08-01,8000000,128.34,0.95,1.011,1111.49,
2022-08-02,8000000,128.34,0.95,0.999,1106.18,
2022-08-03,8000000,128.34,0.95,1.007,1109.36,
2022-08-04,8000000,128.34,0.95,1.001,1106.33,
2022-08-05,8000000,128.34,0.95,0.996,1097.65,
2022-08-06,8000000,128.34,0.95,1.002,1095.67,
2022-08-07,8000000,128.34,0.95,1.013,1106.23,
2022-08-08,8000000,128.34,0.95,0.985,1086.08,
2022-08-09,8000000,128.34,0.95,1.01,1093.59,
2022-08-10,8000000,128.34,0.95,1.013,1104.22,
2022-08-11,8000000,128.34,0.95,1.006,1106.24,
2022-08-12,8000000,128.34,0.95,1.011,1114.11,
2022-08-13,8000000,128.34,0.95,1.002,1111.96,
2022-08-14,8000000,128.34,0.95,0.997,1105.0,
2022-08-15,8000000,128.34,0.95,0.99,1090.91,
2022-08-16,8000000,128.34,0.95,0.999,1086.27,
2022-08-17,8000000,128.34,0.95,1.002,1084.9,
2022-08-18,8000000,128.34,0.95,0.998,1079.82,
2022-08-19,8000000,128.34,0.95,1.003,1080.67,
2022-08-20,8000000,128.34,0.95,0.993,1070.47,
2022-08-21,8000000,128.34,0.95,1.0,1068.32,
2022-08-22,8000000,128.34,0.95,1.001,1067.37,
2022-08-23,8000000,128.34,0.95,0.992,1057.48,
2022-08-24,8000000,128.34,0.95,1.005,1060.95,
2022-08-25,8000000,128.34,0.95,0.991,1050.09,
2022-08-26,8000000,128.34,0.95,1.016,1064.49,
2022-08-27,8000000,128.34,0.95,1.001,1063.39,
2022-08-28,8000000,128.34,0.95,0.996,1057.98,
2022-08-29,8000000,128.34,0.95,1.0,1056.1,
2022-08-30,8000000,128.34,0.95,1.004,1058.85,
2022-08-31,8000000,128.34,0.95,0.993,1050.16,
2022-09-01,8000000,128.34,0.95,0.995,1044.38,
2022-09-02,8000000,128.34,0.95,0.994,1037.75,
2022-09-03,8000000,128.34,0.95,1.005,1041.72,
2022-09-04,8000000,128.34,0.95,0.999,1039.59,
2022-09-05,8000000,128.34,0.95,1.004,1043.06,
2022-09-06,8000000,128.34,0.95,1.002,1044.59,
2022-09-07,8000000,128.34,0.95,1.004,1047.41,
2022-09-08,8000000,128.34,0.95,0.993,1039.68,
2022-09-09,8000000,128.34,0.95,1.015,1053.49,
2022-09-10,8000000,128.34,0.95,1.007,1059.16,
2022-09-11,8000000,128.34,0.95,0.996,1053.43,
2022-09-12,8000000,128.34,0.95,1.001,1052.97,
2022-09-13,8000000,128.34,0.95,1.003,1054.37,
2022-09-14,8000000,128.34,0.95,0.982,1035.26,
2022-09-15,8000000,128.34,0.95,1.004,1038.39,
2022-09-16,8000000,128.34,0.95,1.008,1045.31,
2022-09-17,8000000,128.34,0.95,0.999,1043.65,
2022-09-18,8000000,128.34,0.95,1.024,1066.45,
2022-09-19,8000000,128.34,0.95,1.011,1075.14,
2022-09-20,8000000,128.34,0.95,0.997,1070.06,
2022-09-21,8000000,128.34,0.95,1.004,1072.39,
2022-09-22,8000000,128.34,0.95,1.008,1078.59,
2022-09-23,8000000,128.34,0.95,0.995,1071.08,
2022-09-24,8000000,128.34,0.95,1.012,1080.59,
2022-09-25,8000000,128.34,0.95,1.003,1080.94,
2022-09-26,8000000,128.34,0.95,1.023,1101.34,
2022-09-27,8000000,128.34,0.95,1.007,1104.85,
2022-09-28,8000000,128.34,0.95,0.992,1092.25,
2022-09-29,8000000,128.34,0.95,1.011,1100.44,
2022-09-30,8000000,128.34,0.95,0.996,1092.93,
2022-10-01,8000000,135.1,1.0,1.0,1092.12,
2022-10-02,8000000,135.1,1.0,1.002,1093.48,
2022-10-03,8000000,135.1,1.0,0.985,1077.05,
2022-10-04,8000000,135.1,1.0,0.992,1068.9,
2022-10-05,8000000,135.1,1.0,1.012,1081.68,
2022-10-06,8000000,135.1,1.0,0.998,1079.39,
2022-10-07,8000000,135.1,1.0,1.004,1083.83,
2022-10-08,8000000,135.1,1.0,1.002,1085.88,
2022-10-09,8000000,135.1,1.0,1.01,1095.68,
2022-10-10,8000000,135.1,1.0,0.976,1069.98,
2022-10-11,8000000,135.1,1.0,1.005,1075.39,
2022-10-12,8000000,135.1,1.0,1.011,1086.55,
2022-10-13,8000000,135.1,1.0,1.004,1090.27,
2022-10-14,8000000,135.1,1.0,0.983,1071.92,
2022-10-15,8000000,135.1,1.0,1.0,1072.2,
2022-10-16,8000000,135.1,1.0,1.019,1092.26,
2022-10-17,8000000,135.1,1.0,0.999,1090.13,
2022-10-18,8000000,135.1,1.0,0.996,1085.49,
2022-10-19,8000000,135.1,1.0,1.023,1109.26,
2022-10-20,8000000,135.1,1.0,0.997,1104.24,
2022-10-21,8000000,135.1,1.0,1.027,1131.03,
2022-10-22,8000000,135.1,1.0,0.984,1111.46,
2022-10-23,8000000,135.1,1.0,0.992,1101.71,
2022-10-24,8000000,135.1,1.0,0.997,1097.82,
2022-10-25,8000000,135.1,1.0,0.99,1086.81,
2022-10-26,8000000,135.1,1.0,0.984,1070.3,
2022-10-27,8000000,135.1,1.0,0.996,1067.15,
2022-10-28,8000000,135.1,1.0,1.005,1072.92,
2022-10-29,8000000,135.1,1.0,0.999,1072.06,
2022-10-30,8000000,135.1,1.0,0.987,1059.57,
2022-10-31,8000000,135.1,1.0,0.998,1058.2,
2022-11-01,8000000,135.1,1.0,1.0,1059.25,
2022-11-02,8000000,135.1,1.0,0.997,1057.35,
2022-11-03,8000000,135.1,1.0,1.009,1067.77,
2022-11-04,8000000,135.1,1.0,1.002,1070.55,
2022-11-05,8000000,135.1,1.0,1.003,1074.51,
2022-11-06,8000000,135.1,1.0,1.005,1080.02,
2022-11-07,8000000,135.1,1.0,0.991,1070.41,
2022-11-08,8000000,135.1,1.0,0.982,1052.25,
2022-11-09,8000000,135.1,1.0,1.01,1063.67,
2022-11-10,8000000,135.1,1.0,1.018,1083.15,
2022-11-11,8000000,135.1,1.0,0.986,1068.9,
2022-11-12,8000000,135.1,1.0,1.001,1070.54,
2022-11-13,8000000,135.1,1.0,1.0,1071.38,
2022-11-14,8000000,135.1,1.0,1.007,1079.27,
2022-11-15,8000000,135.1,1.0,0.992,1070.67,
2022-11-16,8000000,135.1,1.0,1.008,1079.71,
2022-11-17,8000000,135.1,1.0,0.994,1073.4,
2022-11-18,8000000,135.1,1.0,1.016,1090.38,
2022-11-19,8000000,135.1,1.0,1.013,1103.79,
2022-11-20,8000000,135.1,1.0,1.005,1107.6,
2022-11-21,8000000,135.1,1.0,0.99,1095.61,
2022-11-22,8000000,135.1,1.0,1.005,1100.56,
2022-11-23,8000000,135.1,1.0,1.006,1105.59,
2022-11-24,8000000,135.1,1.0,1.0,1104.22,
2022-11-25,8000000,135.1,1.0,0.99,1092.06,
2022-11-26,8000000,135.1,1.0,0.985,1076.2,
2022-11-27,8000000,135.1,1.0,1.016,1093.02,
2022-11-28,8000000,135.1,1.0,0.997,1089.0,
2022-11-29,8000000,135.1,1.0,1.001,1089.65,
2022-11-30,8000000,135.1,1.0,1.005,1094.66,
2022-12-01,8000000,135.1,1.0,0.985,1078.43,
2022-12-02,8000000,135.1,1.0,0.993,1071.33,
2022-12-03,8000000,135.1,1.0,1.015,1087.56,
2022-12-04,8000000,135.1,1.0,0.986,1072.44,
2022-12-05,8000000,135.1,1.0,1.001,1074.0,
2022-12-06,8000000,135.1,1.0,1.003,1077.85,
2022-12-07,8000000,135.1,1.0,1.008,1086.6,
2022-12-08,8000000,135.1,1.0,0.999,1085.27,
2022-12-09,8000000,135.1,1.0,1.009,1094.04,
2022-12-10,8000000,135.1,1.0,1.014,1107.93,
2022-12-11,8000000,135.1,1.0,0.991,1097.06,
2022-12-12,8000000,135.1,1.0,1.02,1117.01,
2022-12-13,8000000,135.1,1.0,1.002,1117.27,
2022-12-14,8000000,135.1,1.0,1.001,1116.26,
2022-12-15,8000000,135.1,1.0,0.992,1106.1,
2022-12-16,8000000,135.1,1.0,1.009,1114.36,
2022-12-17,8000000,135.1,1.0,0.988,1099.56,
2022-12-18,8000000,135.1,1.0,1.007,1105.96,
2022-12-19,8000000,135.1,1.0,1.018,1123.93,
2022-12-20,8000000,135.1,1.0,1.002,1123.58,
2022-12-21,8000000,135.1,1.0,0.999,1120.57,
2022-12-22,8000000,135.1,1.0,1.006,1125.23,
2022-12-23,8000000,135.1,1.0,0.999,1121.67,
2022-12-24,8000000,135.1,1.0,0.992,1111.53,
2022-12-25,8000000,135.1,1.0,0.989,1098.11,
2022-12-26,8000000,135.1,1.0,1.021,1119.42,
2022-12-27,8000000,135.1,1.0,1.004,1121.99,
2022-12-28,8000000,135.1,1.0,0.999,1118.87,
2022-12-29,8000000,135.1,1.0,0.994,1110.66,
2022-12-30,8000000,135.1,1.0,1.035,1145.69,
2022-12-31,8000000,135.1,1.0,0.991,1132.6,
2023-01-01,8000000,135.1,1.0,0.998,1127.67,
2023-01-02,8000000,135.1,1.0,1.006,1131.71,
2023-01-03,8000000,135.1,1.0,1.001,1130.71,
2023-01-04,8000000,135.1,1.0,1.005,1133.62,
2023-01-05,8000000,135.1,1.0,1.006,1136.92,
2023-01-06,8000000,135.1,1.0,0.995,1129.17,
2023-01-07,8000000,135.1,1.0,1.008,1135.69,
2023-01-08,8000000,135.1,1.0,0.999,1131.79,
2023-01-09,8000000,135.1,1.0,1.009,1138.83,
2023-01-10,8000000,135.1,1.0,1.004,1139.79,
2023-01-11,8000000,135.1,1.0,0.993,1129.58,
2023-01-12,8000000,135.1,1.0,1.004,1131.43,
2023-01-13,8000000,135.1,1.0,0.999,1128.11,
2023-01-14,8000000,135.1,1.0,0.992,1116.76,
2023-01-15,8000000,135.1,1.0,0.991,1105.33,
2023-01-16,8000000,135.1,1.0,0.999,1103.47,
2023-01-17,8000000,135.1,1.0,0.999,1101.46,
2023-01-18,8000000,135.1,1.0,1.002,1102.5,
2023-01-19,8000000,135.1,1.0,0.987,1087.31,
2023-01-20,8000000,135.1,1.0,0.988,1074.95,
2023-01-21,8000000,135.1,1.0,0.998,1072.84,
2023-01-22,8000000,135.1,1.0,1.027,1100.56,
2023-01-23,8000000,135.1,1.0,0.994,1093.16,
2023-01-24,8000000,135.1,1.0,0.994,1086.72,
2023-01-25,8000000,135.1,1.0,0.99,1076.24,
2023-01-26,8000000,135.1,1.0,1.001,1077.22,
2023-01-27,8000000,135.1,1.0,0.986,1063.02,
2023-01-28,8000000,135.1,1.0,1.005,1068.69,
2023-01-29,8000000,135.1,1.0,1.01,1079.46,
2023-01-30,8000000,135.1,1.0,0.987,1066.47,
2023-01-31,8000000,135.1,1.0,0.997,1064.42,
2023-02-01,8000000,135.1,1.0,1.01,1075.2,
2023-02-02,8000000,135.1,1.0,0.99,1065.01,
2023-02-03,8000000,135.1,1.0,0.994,1059.64,
2023-02-04,8000000,135.1,1.0,1.003,1063.56,
2023-02-05,8000000,135.1,1.0,1.027,1091.61,
2023-02-06,8000000,135.1,1.0,1.019,1110.58,
2023-02-07,8000000,135.1,1.0,0.991,1099.51,
2023-02-08,8000000,135.1,1.0,0.994,1092.81,
2023-02-09,8000000,135.1,1.0,1.016,1108.43,
2023-02-10,8000000,135.1,1.0,1.022,1130.0,
2023-02-11,8000000,135.1,1.0,0.988,1114.66,
2023-02-12,8000000,135.1,1.0,0.992,1105.02,
2023-02-13,8000000,135.1,1.0,1.014,1118.72,
2023-02-14,8000000,135.1,1.0,0.997,1113.24,
2023-02-15,8000000,135.1,1.0,0.991,1102.34,
2023-02-16,8000000,135.1,1.0,0.989,1089.86,
2023-02-17,8000000,135.1,1.0,0.981,1069.91,
2023-02-18,8000000,135.1,1.0,0.99,1060.15,
2023-02-19,8000000,135.1,1.0,1.007,1068.72,
2023-02-20,8000000,135.1,1.0,1.014,1084.03,
2023-02-21,8000000,135.1,1.0,1.005,1089.1,
2023-02-22,8000000,135.1,1.0,1.0,1088.5,
2023-02-23,8000000,135.1,1.0,0.995,1083.18,
2023-02-24,8000000,135.1,1.0,0.993,1075.57,
2023-02-25,8000000,135.1,1.0,1.002,1077.97,
2023-02-26,8000000,135.1,1.0,1.002,1080.21,
2023-02-27,8000000,135.1,1.0,0.983,1063.15,
2023-02-28,8000000,135.1,1.0,0.988,1052.36,
2023-03-01,8000000,135.1,1.0,1.006,1059.83,
2023-03-02,8000000,135.1,1.0,1.014,1074.81,
2023-03-03,8000000,135.1,1.0,0.982,1057.13,
2023-03-04,8000000,135.1,1.0,0.997,1055.36,
2023-03-05,8000000,135.1,1.0,1.005,1061.41,
2023-03-06,8000000,135.1,1.0,1.01,1072.52,
2023-03-07,8000000,135.1,1.0,1.012,1084.82,
2023-03-08,8000000,135.1,1.0,1.01,1095.32,
2023-03-09,8000000,135.1,1.0,1.003,1097.98,
2023-03-10,8000000,135.1,1.0,1.006,1103.69,
2023-03-11,8000000,135.1,1.0,0.997,1099.59,
2023-03-12,8000000,135.1,1.0,0.989,1087.0,
2023-03-13,8000000,135.1,1.0,1.003,1090.06,
2023-03-14,8000000,135.1,1.0,1.014,1104.13,
2023-03-15,8000000,135.1,1.0,0.99,1092.98,
2023-03-16,8000000,135.1,1.0,1.008,1101.19,
2023-03-17,8000000,135.1,1.0,1.001,1101.07,
2023-03-18,8000000,135.1,1.0,0.991,1090.83,
2023-03-19,8000000,135.1,1.0,0.986,1076.13,
2023-03-20,8000000,135.1,1.0,1.009,1085.32,
2023-03-21,8000000,135.1,1.0,0.987,1071.55,
2023-03-22,8000000,135.1,1.0,1.002,1074.54,
2023-03-23,8000000,135.1,1.0,1.011,1085.68,
2023-03-24,8000000,135.1,1.0,1.001,1086.95,
2023-03-25,8000000,135.1,1.0,1.002,1088.81,
2023-03-26,8000000,135.1,1.0,0.995,1082.97,
2023-03-27,8000000,135.1,1.0,0.991,1073.86,
2023-03-28,8000000,135.1,1.0,0.999,1073.67,
2023-03-29,8000000,135.1,1.0,1.018,1092.43,
2023-03-30,8000000,135.1,1.0,0.987,1077.97,
2023-03-31,8000000,135.1,1.0,1.006,1084.08,
2023-04-01,8000000,148.61,1.1,1.0,1089.73,
2023-04-02,8000000,148.61,1.1,0.976,1069.86,
2023-04-03,8000000,148.61,1.1,0.998,1074.18,
2023-04-04,8000000,148.61,1.1,1.0,1079.43,
2023-04-05,8000000,148.61,1.1,1.007,1091.72,
2023-04-06,8000000,148.61,1.1,0.999,1095.92,
2023-04-07,8000000,148.61,1.1,0.988,1087.87,
2023-04-08,8000000,148.61,1.1,1.014,1106.96,
2023-04-09,8000000,148.61,1.1,1.002,1113.16,
2023-04-10,8000000,148.61,1.1,1.001,1117.48,
2023-04-11,8000000,148.61,1.1,1.007,1127.99,
2023-04-12,8000000,148.61,1.1,0.997,1128.13,
2023-04-13,8000000,148.61,1.1,0.986,1115.9,
2023-04-14,8000000,148.61,1.1,1.007,1126.68,
2023-04-15,8000000,148.61,1.1,0.991,1120.17,
2023-04-16,8000000,148.61,1.1,0.996,1119.49,
2023-04-17,8000000,148.61,1.1,1.008,1131.09,
2023-04-18,8000000,148.61,1.1,0.998,1132.01,
2023-04-19,8000000,148.61,1.1,0.981,1114.31,
2023-04-20,8000000,148.61,1.1,0.999,1117.0,
2023-04-21,8000000,148.61,1.1,0.994,1114.23,
2023-04-22,8000000,148.61,1.1,1.003,1121.66,
2023-04-23,8000000,148.61,1.1,1.022,1148.08,
2023-04-24,8000000,148.61,1.1,0.994,1144.02,
2023-04-25,8000000,148.61,1.1,1.0,1145.88,
2023-04-26,8000000,148.61,1.1,0.988,1135.12,
2023-04-27,8000000,148.61,1.1,1.0,1138.15,
2023-04-28,8000000,148.61,1.1,1.009,1149.93,
2023-04-29,8000000,148.61,1.1,1.012,1164.56,
2023-04-30,8000000,148.61,1.1,1.013,1180.36,
2023-05-01,8000000,148.61,1.1,0.993,1172.85,
2023-05-02,8000000,148.61,1.1,0.996,1169.29,
2023-05-03,8000000,148.61,1.1,1.012,1183.5,
2023-05-04,8000000,148.61,1.1,0.997,1180.14,
2023-05-05,8000000,148.61,1.1,1.006,1187.14,
2023-05-06,8000000,148.61,1.1,0.994,1181.0,
2023-05-07,8000000,148.61,1.1,0.988,1168.26,
2023-05-08,8000000,148.61,1.1,1.01,1180.13,
2023-05-09,8000000,148.61,1.1,0.998,1178.68,
2023-05-10,8000000,148.61,1.1,1.002,1181.24,
2023-05-11,8000000,148.61,1.1,0.981,1160.6,
2023-05-12,8000000,148.61,1.1,0.993,1154.01,
2023-05-13,8000000,148.61,1.1,1.006,1161.99,
2023-05-14,8000000,148.61,1.1,1.007,1170.66,
2023-05-15,8000000,148.61,1.1,0.986,1155.69,
2023-05-16,8000000,148.61,1.1,1.001,1158.91,
2023-05-17,8000000,148.61,1.1,1.004,1165.18,
2023-05-18,8000000,148.61,1.1,0.999,1165.11,
2023-05-19,8000000,148.61,1.1,1.001,1167.35,
2023-05-20,8000000,148.61,1.1,1.006,1174.99,
2023-05-21,8000000,148.61,1.1,0.992,1167.07,
2023-05-22,8000000,148.61,1.1,1.003,1172.02,
2023-05-23,8000000,148.61,1.1,1.032,1208.43,
2023-05-24,8000000,148.61,1.1,1.007,1215.43,
2023-05-25,8000000,148.61,1.1,0.999,1212.43,
2023-05-26,8000000,148.61,1.1,1.0,1211.16,
2023-05-27,8000000,148.61,1.1,0.996,1205.25,
2023-05-28,8000000,148.61,1.1,0.99,1193.38,
2023-05-29,8000000,148.61,1.1,1.006,1199.96,
2023-05-30,8000000,148.61,1.1,1.005,1204.55,
2023-05-31,8000000,148.61,1.1,1.003,1207.31,
2023-06-01,8000000,148.61,1.1,0.989,1193.56,
2023-06-02,8000000,148.61,1.1,0.976,1166.54,
2023-06-03,8000000,148.61,1.1,1.0,1167.83,
2023-06-04,8000000,148.61,1.1,1.004,1173.83,
2023-06-05,8000000,148.61,1.1,0.994,1167.49,
2023-06-06,8000000,148.61,1.1,1.002,1170.51,
2023-06-07,8000000,148.61,1.1,0.997,1168.14,
